,tweet
7480,"Warning 🔴 Graphic video

Clearly depicts continued Israeli firing after Shireen Abu Akleh went down. Screams of “Ambulance”. One man tries to retrieve Shireen, others scream at him to move back from Israeli sniper range.

#ShireenAbuAqla #IsraeliCrimes
 https://t.co/Cqda6C1WGB"
7481,"#شيرين_ابو_عاقلة
#ApartheidIsrael forces kill Al Jazeera journalist
#ApartheidIsrael forces shot Shireen Abu Akleh in the head while she was on assignment in Jenin in the occupied West Bank.
#ShireenAbuAqla
 https://t.co/Sb2PoC06Cm"
7482,"An entire nation in grief💔 Israeli occupation forces assassinated our beloved journalist Shireen Abu Akleh while covering their brutality in #Jenin this morning.
RIP our martyr🕊❤️
@IntlCrimCourt 
#IsraeliCrimes 
#shireen 
#ShireenAbuAqla 
#IsraeliApartheid 
#شيرين_ابو_عاقلة https://t.co/iD8PEQ1gPM"
7483,"A journalist who was with @ShireenNasri when she was assassinated recounts what she saw. 

She says the journalists were all clearly identifiable as such and that it was not cross fire but an intentional kill shot 

#IsraeliCrimes 

https://t.co/3RMlEGt1Y5"
7484,@hzomlot They assume caught in crossfire and #IsraeliCrimes flees one more time after 750K cleansing in 1948
7485,"#شيرين_أبو_عاقلة
#ApartheidIsrael 
Puppet of #Ukraine 
 #CIA/#ISIS/#NATO #Poland #Zelenskyy 
#Palestine 
 #فلسطین #ایران #یمن #لبنان #سوریه #عراق 
 #Iran #Russia #Syria  #Gaza https://t.co/xO52rUQ3HY"
7486,How quickly some have forgotten: Israel’s bombing of the AP building last year; Israel’s beating of Al Jazeera journalist Givara Budeiri; Israel’s numerous threats to close down the AJ. Israel doesn’t care for journalists; it cares to cover up Israeli crimes. #IsraeliCrimes
7487,"@ali_kheibari AlJazeera journalist Shireen Abu Akleh has been shot in face and killed recently by Israeli forces despite wearing a press vest.
Israeli forces must be responsible😡
#IsraeliCrimes
#Israel
#FreePalestine https://t.co/Xy0BwHprzR"
7488,@USAmbIsrael @AJArabic @AJEnglish @USAmbIsrael she was executed by Israeli forces say it! Stop #IsraeliCrimes
7489,They killed aljazeera journalists #Shereen_Abu_Aqleh #SherineAbuAqleh . Let Allah bring doom to the Zionist #IsraeliCrimes https://t.co/R4U2xAa9EY
7490,"#ApartheidIsrael regime shoots dead @AlJazeera journalist #ShireenAbuAkleh - she was shot on Wednesday while covering #Israeli raids on the city of #Jenin in occupied #Palestine -
https://t.co/SRn4TT8q0o https://t.co/iqFs4s7ePo"
7491,"@Lowkey0nline The IDF also shoot unarmed protestors

The reality : It's a sport for Israel’s snipers #WarCrimes

I kept the casing of every round I fired,” says one of them. “I have them in my room. So I don’t have to make an estimate – I know: 52 definite hits.”
#BDS 

https://t.co/r1CeuusQN7"
7492,"Al Jazeera reporter Shereen Abu Aqleh shot by Israeli occupation forces in Jenin camp. 💔

#ShireenAbuAkleh #Palestine 
#ShireenAbuAqla #IsraeliCrimes https://t.co/BpPOFtHea4"
7493,"Shireen Abu akleh a journalist executed in a cold-blood crime by the terrorist group named  Tsahal.

#IsraeliCrimes 
#WarCrimes 
#ShireenAbuAkleh https://t.co/lBb6eE1eFF"
7494,When will the West start the sanctions on Israel for the many crimes they commit and will continue to commit #BDS https://t.co/9T7PI2y7YI
7495,"Warning 🔴 Graphic video

Clearly depicts continued Israeli firing after Shireen Abu Akleh went down. Screams of “Ambulance”. One man tries to retrieve Shireen, others scream at him to move back from Israeli sniper range.

#ShireenAbuAqla #IsraeliCrimes
 https://t.co/Cqda6C1WGB"
7496,"#شيرين_أبو_عاقلة
#ApartheidIsrael 
Puppet of #Ukraine 
 #CIA/#ISIS/#NATO #Poland #Zelenskyy 
#Palestine 
 #فلسطین #ایران #یمن #لبنان #سوریه #عراق 
 #Iran #Russia #Syria  #Gaza https://t.co/LBcG0qxIy4"
7497,#ShireenAbuAkleh was shot in the head by the  #IsraeliOccupation forces while wearing her Press jacket.. @pressfreedom .. ??? https://t.co/ie2v9e5SAv
7498,"A devastating state crime against a working journalist &amp; the Palestinian people. 
Stay away from the @BBC today as they 'both-sides' this &amp; act as a direct channel for IOF propaganda.
 
Rest in power Shireen 💔 
#BDS https://t.co/FwKHuOP1rB"
7499,"#ApartheidIsrael regime shoots dead @AlJazeera journalist #ShireenAbuAkleh - she was shot on Wednesday while covering #Israeli raids on the city of #Jenin in occupied #Palestine -
https://t.co/SRn4TT8q0o https://t.co/iqFs4s7ePo"
7500,"She was doing her job, wearing a Press vest. No one will be held accountable for this nor any condemnation will come from the international media/politicians. Israel will continue killing Palestinians everyday with no consequence.... 
#AlJazeera #sherinAbuAqla #IsraeliCrimes https://t.co/WAkr7TSRT8"
7501,"#ShireenAbuAqla was killed by an Israeli sniper's bullet that targeted her head.. This is not the first time that Israel has targeted #journalists, and it will not be the last as long as the world turns a blind eye to their crimes! 

 #IsraeliCrimes #StopIsrael https://t.co/ETVSJlIqQe"
7502,"An entire nation in grief💔 Israeli occupation forces assassinated our beloved journalist Shireen Abu Akleh while covering their brutality in #Jenin this morning.
RIP our martyr🕊❤️
@IntlCrimCourt 
#IsraeliCrimes 
#shireen 
#ShireenAbuAqla 
#IsraeliApartheid 
#شيرين_ابو_عاقلة https://t.co/iD8PEQ1gPM"
7503,"#شيرين_ابو_عاقلة
#ApartheidIsrael forces kill Al Jazeera journalist
#ApartheidIsrael forces shot Shireen Abu Akleh in the head while she was on assignment in Jenin in the occupied West Bank.
#ShireenAbuAqla
 https://t.co/Sb2PoC06Cm"
7504,#IsraeliCrimes remain in Palestine with total silence from the world https://t.co/4QzCtkjXec
7505,No dispute! Her colleagues have testified that there were no #Palestinian fighters nearby when #Israeli forces opened fire &amp; murdered Shireen Al Aqleh. No cover up for #IsraeliCrimes https://t.co/5V1Zfn6F8B
7506,"Journalist Ali Sammoudi is a living witness to the cold-blooded murder of Al Jazeera's Shereen Abu Aqleh by Israeli occupation snipers in Jenin, occupied West Bank.
#IsraeliCrimes
https://t.co/Jtn4S1zAWi https://t.co/7YVg7OD00v"
7507,"eye.on.palestine 🇵🇸#palestine || The Farewell of the Palestinian journalist - martyr Shereen abu akleh who was killed by the Occupation forces while doing her job. 11.5.2022
#ICC4Israel #ApartheidIsrael #BDS https://t.co/F1jUcsuECq"
7508,No dispute! Her colleagues have testified that there were no #Palestinian fighters nearby when #Israeli forces opened fire &amp; murdered Shireen Al Aqleh. No cover up for #IsraeliCrimes https://t.co/5V1Zfn6F8B
7509,Killed in cold blood by #ApartheidIsrael's occupation forces: Shereen Abu Aqleh. We @MRN1SA condemn the murder of @AlJazeera journalist and call on South Africa's media platforms including @SAEditorsForum to take a tough stance against such executions of journalists. https://t.co/D36bBILiUq
7510,"@Lowkey0nline The IDF also shoot unarmed protestors

The reality : It's a sport for Israel’s snipers #WarCrimes

I kept the casing of every round I fired,” says one of them. “I have them in my room. So I don’t have to make an estimate – I know: 52 definite hits.”
#BDS 

https://t.co/r1CeuusQN7"
7511,"NEVER TRUST this fake ISRAELI ORGANIZATION.....
#شيرين_أبو_عاقلة
#ApartheidIsrael 
Puppet of #Ukraine 
 #CIA/#ISIS/#NATO #Poland #Zelenskyy 
#Palestine 
 #فلسطین #ایران #یمن #لبنان #سوریه #عراق 
 #Iran #Russia #Syria  #Gaza https://t.co/B2oYO2ecDw"
7512,"@Lowkey0nline The IDF also shoot unarmed protestors

The reality : It's a sport for Israel’s snipers #WarCrimes

I kept the casing of every round I fired,” says one of them. “I have them in my room. So I don’t have to make an estimate – I know: 52 definite hits.”
#BDS 

https://t.co/r1CeuusQN7"
7513,"Warning: 
Footage is too Graphic

The #Zionist #IsraelTerroristState kills woman journalist from Aljazeera (Shireen) in broad daylight while she covered #IsraeliOccupation. 

Imagine if it was 🇷🇺 military in 🇺🇦, just imagine the coverage.
#Palestinian lives don't seem to matter. https://t.co/aZbQB5v01K"
7514,"#ApartheidIsrael regime shoots dead @AlJazeera journalist #ShireenAbuAkleh - she was shot on Wednesday while covering #Israeli raids on the city of #Jenin in occupied #Palestine -
https://t.co/SRn4TT8q0o https://t.co/iqFs4s7ePo"
7515,"This World Does not Deserve A Gem Like You Sister RIP &amp; Wake Up Now MUSLIMS @IDF Shot Dead Palestine Journalist Shireen Abu Akleh in Broad Day Light SHAME SHAME SHAME
@IntlCrimCourt
 #Palestine #IsraeliCrimes 
#shireen 
#ShireenAbuAkleh 
#شيرين_أبو_عاقلة_شهيدة https://t.co/GmVOhBr5pb"
7516,The terrible stench of bullshit whenever @IsraeliPM opens his mouth. Insulting people's intelligence with fictional stories they make up to cover #IsraeliCrimes https://t.co/WTitlnleuY
7517,"An entire nation in grief💔 Israeli occupation forces assassinated our beloved journalist Shireen Abu Akleh while covering their brutality in #Jenin this morning.
RIP our martyr🕊❤️
@IntlCrimCourt 
#IsraeliCrimes 
#shireen 
#ShireenAbuAqla 
#IsraeliApartheid 
#شيرين_ابو_عاقلة https://t.co/iD8PEQ1gPM"
7518,"The mayor of Berlin crosses a red line by publicly supporting a hate campaign against @amnesty #BDS. The poster announces ""the great show"" states: ""We are looking for the anti-Semite of the year! And send him into the desert with his kind.""
(Logo of the mayor on the poster.) https://t.co/grHF1esq8g"
7519,"(2000-2022)
The same scene
The same occupation
The same brutality 
And always, the same victim
#Shereen_Abu_Aqleh #AljazeeraTV #IsraeliCrimes #IsraeliOccupation #IsraeliTerrorism https://t.co/kzWhxtqPZW"
7520,How quickly some have forgotten: Israel’s bombing of the AP building last year; Israel’s beating of Al Jazeera journalist Givara Budeiri; Israel’s numerous threats to close down the AJ. Israel doesn’t care for journalists; it cares to cover up Israeli crimes. #IsraeliCrimes
7521,"USA and EU consider killing of journalists in Ukraine a crime against humanity but killing of journalists in Palestine at the hands of the Israeli forces isn’t even worth a breaking news.
Western hypocrisy and double standards #ukraine #palestine #warcrimes #IsraeliCrimes https://t.co/aoIg2h2Vea"
7522,"An entire nation in grief💔 Israeli occupation forces assassinated our beloved journalist Shireen Abu Akleh while covering their brutality in #Jenin this morning.
RIP our martyr🕊❤️
@IntlCrimCourt 
#IsraeliCrimes 
#shireen 
#ShireenAbuAqla 
#IsraeliApartheid 
#شيرين_ابو_عاقلة https://t.co/iD8PEQ1gPM"
7523,"World was silent then 
World is silent now
#JournalismIsNotACrime 
#IsraeliCrimes https://t.co/a2KQfUYQoy"
7524,How quickly some have forgotten: Israel’s bombing of the AP building last year; Israel’s beating of Al Jazeera journalist Givara Budeiri; Israel’s numerous threats to close down the AJ. Israel doesn’t care for journalists; it cares to cover up Israeli crimes. #IsraeliCrimes
7525,Shirin was shot in the head by israeli sniper despite wearing the press vest. It is a crime committed by israeli soldiers. @nytimes @BBC @CNN @FoxNews @UN @UNHumanRights #IsraeliCrimes #journalist #Palestine https://t.co/NtByly0Pf7
7526,"An entire nation in grief💔 Israeli occupation forces assassinated our beloved journalist Shireen Abu Akleh while covering their brutality in #Jenin this morning.
RIP our martyr🕊❤️
@IntlCrimCourt 
#IsraeliCrimes 
#shireen 
#ShireenAbuAqla 
#IsraeliApartheid 
#شيرين_ابو_عاقلة https://t.co/iD8PEQ1gPM"
7527,"@RealEmanAyad AlJazeera journalist Shireen Abu Akleh has been shot in face and killed recently by Israeli forces despite wearing a press vest.
Israeli forces must be responsible😡
#IsraeliCrimes
#Israel
#FreePalestine https://t.co/UOlUXc1nTm"
7528,"#شيرين_ابو_عاقلة
#ApartheidIsrael forces kill Al Jazeera journalist
#ApartheidIsrael forces shot Shireen Abu Akleh in the head while she was on assignment in Jenin in the occupied West Bank.
#ShireenAbuAqla
 https://t.co/Sb2PoC06Cm"
7529,"🔴 Al-Jazeera Shireen Abu Akleh shot dead in Israeli raid recently. 

#ShireenAbuAqla #IsraeliCrimes 
#Palestine #PressFreedom #WomensRights #news
https://t.co/GjZEKFNb5W"
7530,"After #ShireenAbuAqla, an @AlJazeera journalist was murdered by the IDF, the Western media tries to cover for #IsraeliCrimes by calling it the result of a ""clash"". #Israel murders children, healthcare workers &amp; journalists with complete impunity from the West. #IsraeliApartheid https://t.co/wZOYei5L2Q"
7531,"eye.on.palestine 🇵🇸#palestine || The Farewell of the Palestinian journalist - martyr Shereen abu akleh who was killed by the Occupation forces while doing her job. 11.5.2022
#ICC4Israel #ApartheidIsrael #BDS https://t.co/F1jUcsuECq"
7532,Peace prevails at the demise of Israel! #ShireenAbuAkleh #IsraeliTerrorism #PalestineUnderAttack #IsraeliCrimes https://t.co/48TRnyuO9P
7533,"🔴 Al Jazeera woman reporter Shereen Abu Aqleh shot by Israeli occupation forces in Jenin camp.

#ShireenAbuAqla #IsraeliCrimes 
#Palestine #PressFreedom #WomensRights #news
https://t.co/Duo74qidwP"
7534,"Israeli terrorism will never end as long as there is hypocrite western media that pictures the murderer as  a victim and misleading thear people to make them think that they are free
Another crimeAnother Journalist was killed
#HumanRightsWatch
#Shereen_Abu_Aqleh
#IsraeliCrimes"
7535,"#شيرين_ابو_عاقلة
#ApartheidIsrael forces kill Al Jazeera journalist
#ApartheidIsrael forces shot Shireen Abu Akleh in the head while she was on assignment in Jenin in the occupied West Bank.
#ShireenAbuAqla
 https://t.co/Sb2PoC06Cm"
7536,#Today Let's speak up about #ShireenAbuAkleh Assassination by #IsraeliOccupation Forces https://t.co/5p9tnTfgOm
7537,"Director of Al Jazeera's office in Palestine, Walid Al-Omari: ""There was no shooting from Palestinians, and what happened was a deliberate murder by the occupation army."" 
#IsraeliCrimes #IsraeliTerrorism #شيرين_ابو_عاقلة https://t.co/jN2du5ePgB"
7538,"Her last photo just before her death #ShireenAbuAqla 💔

#IsraeliCrimes #Palestine #PressFreedom https://t.co/sHdS5Y7YfV"
7539,"Media coverage | The moment when journalist Shereen Abu Aqleh of Al Jazeera TV was announced dead by an Israeli sniper's fire at Ibn Sina Hospital in Jenin, north of the occupied West Bank.

#ShireenAbuAqleh  #IsraeliCrimes 
#Palestine #PressFreedom https://t.co/YoMof3hnG2"
7540,"@DangerKidsBooks @FCTwenteBenson It was Israhelli gunfire, they target the press and medical staff all the time. The impunity which drives them to commit act’s of war crimes has to come to an end now! #ApartheidIsrael #WarCrimes"
7541,"Warning 🔴 Graphic video

Clearly depicts continued Israeli firing after Shireen Abu Akleh went down. Screams of “Ambulance”. One man tries to retrieve Shireen, others scream at him to move back from Israeli sniper range.

#ShireenAbuAqla #IsraeliCrimes
 https://t.co/Cqda6C1WGB"
7542,#Today Let's speak up about #ShireenAbuAkleh Assassination by #IsraeliOccupation Forces https://t.co/w3PaiGt9Qb
7543,"An entire nation in grief💔 Israeli occupation forces assassinated our beloved journalist Shireen Abu Akleh while covering their brutality in #Jenin this morning.
RIP our martyr🕊❤️
@IntlCrimCourt 
#IsraeliCrimes 
#shireen 
#ShireenAbuAqla 
#IsraeliApartheid 
#شيرين_ابو_عاقلة https://t.co/iD8PEQ1gPM"
7544,"@Lowkey0nline The IDF also shoot unarmed protestors

The reality : It's a sport for Israel’s snipers #WarCrimes

I kept the casing of every round I fired,” says one of them. “I have them in my room. So I don’t have to make an estimate – I know: 52 definite hits.”
#BDS 

https://t.co/r1CeuusQN7"
7545,"Director of Al Jazeera's office in Palestine Walid Al-Omari holds the protective shield that journalist Sherine Abu Aqleh was wearing before her martyrdom. 
#IsraeliCrimes #IsraeliTerrorism #EndIsraeliApartheid https://t.co/rNVEaC0FqB"
7546,"@nytimes It is not clashes the Israel occupation killed her a sniper shot her , she was wearing the press vest it is clear that she is from press . #ShireenAbuAkleh #IsraeliCrimes"
7547,"#israel is a continuous crime. The world can’t just stay watching. There should be ways to hold #IsraeliOccupation accountable. At least until the world gets his conscience back, and recognize #palestine as a Zionists-free-country. 
#Shereen_Abu_Aqleh 
#SherineAbuAqleh https://t.co/SfD2I6dC5v"
7548,"#شيرين_ابو_عاقله 🕊
#IsraeliCrimes 💥 

- Israel is the real enemy of the peace in the world , It carries out its crimes freely, without shame, and without fear of the international community .

Fuck the Security Council and the United Nations 🖕🏻 https://t.co/XGlhI9HFiS"
7549,"Israel exceeds all limits by killing Al Jazeera reporter #Shereen_Abu_Aqleh while reporting Israel raid.
This brutality of #IsraeliCrimes should be condemned. https://t.co/oXDLSQMoNj"
7550,"World was silent then 
World is silent now
#JournalismIsNotACrime 
#IsraeliCrimes https://t.co/a2KQfUYQoy"
7551,"Let's ask a very mysterious question
WHY ARE PALESTINIANS ALWAYS ANGRY?
#ISRAELITERRORISM
#WARCRIMINALS"
7552,"@Lowkey0nline The IDF also shoot unarmed protestors

The reality : It's a sport for Israel’s snipers #WarCrimes

I kept the casing of every round I fired,” says one of them. “I have them in my room. So I don’t have to make an estimate – I know: 52 definite hits.”
#BDS 

https://t.co/r1CeuusQN7"
7553,"#شيرين_ابو_عاقلة
#ApartheidIsrael forces kill Al Jazeera journalist
#ApartheidIsrael forces shot Shireen Abu Akleh in the head while she was on assignment in Jenin in the occupied West Bank.
#ShireenAbuAqla
 https://t.co/Sb2PoC06Cm"
7554,I will never vote @UKLabour again whilst they’re led by a man who supports #ApartheidIsrael “without qualification”. @Keir_Starmer @wesstreeting and the rest of #LabourFriendsOfApartheid disgust me. https://t.co/kbjFdloSPk
7555,"Another day in occupied Palestine.

Palestinian journalist Shereen Abu Aqleh shot down by occupied forces earlier today...

May she rest in power...

#ApartheidIsrael #IsraelisAnApartheidState https://t.co/ylxmTamNBy"
7556,".@RSF_inter calls for an independent international investigation into Palestinian journalist #ShireenAbuAqla's killing. Does not have faith in Israel's offer of a joint investigation. 
#JusticeForShireenAbuAqla #EndImpunity #EndIsraeliApartheid https://t.co/EUZd51LwCj"
7557,How quickly some have forgotten: Israel’s bombing of the AP building last year; Israel’s beating of Al Jazeera journalist Givara Budeiri; Israel’s numerous threats to close down the AJ. Israel doesn’t care for journalists; it cares to cover up Israeli crimes. #IsraeliCrimes
7558,"#شيرين_ابو_عاقله 🕊
#IsraeliCrimes 💥 

- Israel is the real enemy of the peace in the world , It carries out its crimes freely, without shame, and without fear of the international community .

Fuck the Security Council and the United Nations 🖕🏻 https://t.co/XGlhI9HFiS"
7559,"The first moment when the Palestinian journalist and correspondent of Al Jazeera channel Sherin Abu Aqla got killed by the Israeli occupation forces in Jenin this morning.
#IsraeliCrimes https://t.co/NVwaBAGvqS"
7560,"Director of Al Jazeera's office in Palestine, Walid Al-Omari: ""There was no shooting from Palestinians, and what happened was a deliberate murder by the occupation army."" 
#IsraeliCrimes #IsraeliTerrorism #شيرين_ابو_عاقلة https://t.co/jN2du5ePgB"
7561,"Another day, more #IsraeliCrimes -- this time well-known #Palestinian journalist #ShireenAbuAkleh was shot in the head by an Israeli occupation sniper in the occupied West Bank City of #Jenin.  Shireen died  wearing a blue vest jacket clearly marked 'press.'
#Accountability https://t.co/vhLufac3yO"
7562,"#ApartheidIsrael occupiers to be more specific.

'killed by gunfire' - what a spineless supine grovelling statement.

Why do we even engage with these garbage institutions anymore? https://t.co/BftcORb7Yl"
7563,"Journalist Ali Sammoudi is a living witness to the cold-blooded murder of Al Jazeera's Shereen Abu Aqleh by Israeli occupation snipers in Jenin, occupied West Bank.
#IsraeliCrimes
https://t.co/Jtn4S1zAWi https://t.co/7YVg7OD00v"
7564,"Avi Benyahu, former spokesman for the Israeli occupation army: ""Let us suppose that Shireen Abu Aqleh was killed by the army's bullets, so there is no need to apologize for that.""
#IsraeliCrimes https://t.co/kQJpyQvz2N"
7565,"And now Israel is killing reporters with a bullet in the head,Sherien was there to report the breaking into the refugee camp in Janen , Palastine By Israel's forces 
This what happens when the world closes their eyes
#UnitedNations
#ShireenAbuAkleh
#ShireenAbuAqla
#IsraeliCrimes https://t.co/jZ68XvUL4n"
7566,"Wake Up Now MUSLIMS @IDF Shot Dead Palestine Journalist Shireen Abu Akleh BROAD DAY LIGHT Today in Jenin. @POTUS You should be ashamed to see the Irony of this new Age Israeli Nazi's @IntlCrimCourt 
#Palestine #IsraeliCrimes 
#shireen 
#ShireenAbuAkleh 
#شيرين_ابو_عاقلة"
7567,RIP Shireen 😢😢😢#شيرين_ابو_عاقلة #AlAqsaUnderAttack #Apartheid #IsraeliCrimes #IsraeliApartheid #IsraeliTerrorists #Palestine #Palestinians 😡😡😡😡😡 https://t.co/6cnQQPVMAw
7568,"MUST WATCH THIS VIDEO! 
SHOW THE WORLD 
THIS is what #IsraeliTerrorists have done to countless young #Palestinian men, broken them, physically &amp; mentally. 
Be warned, it is hard, 💔 to watch.
#FreePalestine from #JudeoNazis 
YES
I call them that, because it's what they are! 
#BDS https://t.co/RMHXUOABQ0"
7569,"#شيرين_أبو_عاقلة
#ApartheidIsrael 
Puppet of #Ukraine 
 #CIA/#ISIS/#NATO #Poland #Zelenskyy 
#Palestine 
 #فلسطین #ایران #یمن #لبنان #سوریه #عراق 
 #Iran #Russia #Syria  #Gaza https://t.co/VYhcXFjF6V"
7570,"Al Jazeera reporter killed during Israeli raid in West Bank #BoycottIsrael #BDS #JournalismIsNotACrime #FreePalestine

 https://t.co/8pFbSrum64"
7571,Words. When will #EU states stop financing and arming #ApartheidIsrael? https://t.co/Wa7CkrIO36
7572,"The media fraternity is again in mourning and once it again seems to be deliberate targeting by the army of #ApartheidIsrael 
How long will these forces continue to kill with impunity?  RIP Shireen Abu Aqleh.
#NotTheFirstTime
#JournalismIsNotACrime https://t.co/oGLZWQqnwY"
7573,"An entire nation in grief💔 Israeli occupation forces assassinated our beloved journalist Shireen Abu Akleh while covering their brutality in #Jenin this morning.
RIP our martyr🕊❤️
@IntlCrimCourt 
#IsraeliCrimes 
#shireen 
#ShireenAbuAqla 
#IsraeliApartheid 
#شيرين_ابو_عاقلة https://t.co/YxXrs0or2U"
7574,The Israeli occupation assassinates the journalist Shireen Abu Akleh in the occupied West Bank! #ShireenAbuAkleh #IsraeliTerrorism #Palestine https://t.co/n1scTTrXwe
7575,"#ApartheidIsrael regime shoots dead @AlJazeera journalist #ShireenAbuAkleh - she was shot on Wednesday while covering #Israeli raids on the city of #Jenin in occupied #Palestine -
https://t.co/SRn4TT8q0o https://t.co/iqFs4s7ePo"
7576,"To reveal the Israelis' and their supporters' falsehoods!
#Shereen_Abu_Aqleh
#IsraeliCrimes 
#IsraeliTerrorism 
#شيرين_ابو_عاقله https://t.co/HEQ9VclDYk"
7577,"#Shereen_Abu_Aqleh #ShireenAbuAkleh #ShireenAbuAqla #Palestine #IsraeliCrimes #IsraeliApartheid

Israel: We're the only democracy in the Middle East.

Also Israel: https://t.co/7p2XQm58Mz"
7578,"Burn for eternity @IDF !!!!
I still can't believe she's no more!!!
#IsraeliCrimes"
7579,"The first moment when the Palestinian journalist and correspondent of Al Jazeera channel Sherin Abu Aqla got killed by the Israeli occupation forces in Jenin this morning.
#IsraeliCrimes https://t.co/NVwaBAGvqS"
7580,Stop #IsraeliCrimes https://t.co/j2zO03moNM
7581,"When will @UN @UNICEF @EUinIsrael calling for sanctions on the abominable, violent apartheid Israel? #BDS #FreePalestine https://t.co/F6UESxhTrU"
7582,"🇵🇸#Palestine | BREAKING: The #IsraeliOccupation forces shot dead the correspondent Al Jazeera Sherin Abu Aqla in Jenin city shortly before.
11.05.22

Via @ eye.on.Palestine (Instagram)

#IsraeliCrimes https://t.co/9FSJSnPu5V"
7583,"#شيرين_أبو_عاقلة
#ApartheidIsrael 
Puppet of #Ukraine 
 #CIA/#ISIS/#NATO #Poland #Zelenskyy 
#Palestine 
 #فلسطین #ایران #یمن #لبنان #سوریه #عراق 
 #Iran #Russia #Syria  #Gaza https://t.co/qRpLdGODJg"
7584,Instead of #RestInPeace why not trend #IsraeliCrimes and #IsraeliForcesKilledShireen
7585,".@RSF_inter calls for an independent international investigation into Palestinian journalist #ShireenAbuAqla's killing. Does not have faith in Israel's offer of a joint investigation. 
#JusticeForShireenAbuAqla #EndImpunity #EndIsraeliApartheid https://t.co/EUZd51LwCj"
7586,"WATCH from .@AJEnglish #ShireenAbuAkleh : Al Jazeera ‘shocked and saddened’ by killing
https://t.co/VyOF1FoOwX
#RIP #Accountability #IsraeliCrimes #ShireenAbuAqla"
7587,"@ChahdaJalal AlJazeera journalist Shireen Abu Akleh has been shot in face and killed recently by Israeli forces despite wearing a press vest.
Israeli forces must be responsible😡
#IsraeliCrimes
#Israel
#FreePalestine https://t.co/LKx94dGILh"
7588,Words. When will #EU states stop financing and arming #ApartheidIsrael? https://t.co/Wa7CkrIO36
7589,"#شيرين_أبو_عاقلة
#ApartheidIsrael 
Puppet of #Ukraine 
 #CIA/#ISIS/#NATO #Poland #Zelenskyy 
#Palestine 
 #فلسطین #ایران #یمن #لبنان #سوریه #عراق 
 #Iran #Russia #Syria  #Gaza https://t.co/Uuc6cTTljJ"
7590,"An entire nation in grief💔 Israeli occupation forces assassinated our beloved journalist Shireen Abu Akleh while covering their brutality in #Jenin this morning.
RIP our martyr🕊❤️
@IntlCrimCourt 
#IsraeliCrimes 
#shireen 
#ShireenAbuAqla 
#IsraeliApartheid 
#شيرين_ابو_عاقلة https://t.co/YxXrs0or2U"
7591,"All the western countries consider themselves as human right champions, but they turn blind eye from #IsraeliCrimes. Haven’t you seen killing of #aljazeera journalist? #UnitedNations #Israel  #Palestine"
7592,"If you rightly think that Russia is the bad guy in this story but don't think the same about Israel. Then you are brainwashed by western propaganda! 

#Ukraine #russianinvasion #IsraeliCrimes #IsraeliApartheid #FreePalestine #Palestine #westernpropaganda"
7593,"If you rightly think that Russia is committing war crimes in Ukraine but you don't think the same about the Israeli forces in the Occupied Palestinian Territories. Then you are brainwashed by western propaganda ! 

#Ukraine #russianinvasion #IsraeliCrimes #Palestine"
7594,"If you rightly think that Russia is invading and occupying Ukraine but you don't think the same about the Israeli forces in Palestine. Then you are brainwashed by western propaganda ! 

#Ukraine #russianinvasion #IsraeliCrimes #IsraeliApartheid #FreePalestine #Palestine"
7595,Honest media persons have long been the target of state sponsored violence/murder. #SherineAbuAqleh #journalists #killed #murder #Israel #ApartheidIsrael https://t.co/RYgjS9zBOb
7596,And yet another day on which I detest fellow-Germans who think they can atone for THEIR #Holocaust guilt by withholding solidarity from &amp; helping oppress #Palestinians suffering under #ApartheidIsrael. You won't get away w your clammy rationalizations. I see your cowardice. https://t.co/XYL5VHyp5s
7597,"WATCH from .@AJEnglish #ShireenAbuAkleh : Al Jazeera ‘shocked and saddened’ by killing
https://t.co/VyOF1FoOwX
#RIP #Accountability #IsraeliCrimes #ShireenAbuAqla"
7598,"The same criminal
Isreal is killing Palestinians and no one in the world defends. They will if those are #Ukrainian

#Shereen_Abu_Aqleh
#SherineAbuAqleh
#ShireenAbuAqla
#Israel
#IsraeliCrimes
#Israel_terrorist https://t.co/CKg7lWUkaq"
7599,"WATCH from .@AJEnglish #ShireenAbuAkleh : Al Jazeera ‘shocked and saddened’ by killing
https://t.co/VyOF1FoOwX
#RIP #Accountability #IsraeliCrimes #ShireenAbuAqla"
7600,"An entire nation in grief💔 Israeli occupation forces assassinated our beloved journalist Shireen Abu Akleh while covering their brutality in #Jenin this morning.
RIP our martyr🕊❤️
@IntlCrimCourt 
#IsraeliCrimes 
#shireen 
#ShireenAbuAqla 
#IsraeliApartheid 
#شيرين_ابو_عاقلة https://t.co/YxXrs0or2U"
7601,"Killing journalists is a war crime 

#Shereen_Abu_Aqleh 
#IsraeliCrimes https://t.co/eD01gsdQ0J"
7602,"Media coverage | The moment when journalist Shereen Abu Aqleh of Al Jazeera TV was announced dead by an Israeli sniper's fire at Ibn Sina Hospital in Jenin, north of the occupied West Bank.

#ShireenAbuAqleh  #IsraeliCrimes 
#Palestine #PressFreedom https://t.co/YoMof3hnG2"
