,tweet
6830,"This is your tax dollar calling for #EthnicCleansing of Palestinians.
#BDS Boycott, Divest, Sanction Israel, #Apartheid is an understatement. https://t.co/FEgJMlGWvS"
6831,"Chris Hedges is a journalist who witnessed the sheer evil cruelty of Apartheid Israel. 

#FreePalestine #IsraeliCrimes https://t.co/PPE3jsFyuI"
6832,#ApartheidIsrael nothing new in the #roguestate never been a better time to #BDS #التطبيع_خيانة https://t.co/OuDJfkxnmQ
6833,@tvcritics Plays Israel and won't support #BDS. That makes me sad.
6834,"@Rep_Stansbury @SenJeffMerkley This is not a disclaimer. This is a major crime called forced displacement. Israel must be punished for these heinous crimes. These lands are Palestinian and no one has the right to take them from them.
#FreePalestine
#BoycottIsrael"
6835,#ApartheidIsrael kills another Palestinian child how many before @potus or even @VP slap them on the wrist never been a better time to #bds #التطبيع_خيانة https://t.co/mM3D6DqZv8
6836,@ValleyGirlz4 #FreePalestine from @tyga and #ApartheidIsrael. All of #Palestine is #Occupied
6837,"The media is no designed to analyze nor classify. It is designed for the promotion &amp; marketing of status quo.
#Zionism is the problem. #Judaism rejects #Zionism ! #BDS https://t.co/lvD6jPNfsR https://t.co/LllBeag9pW"
6838,"#Israel is an oppressive military regime and here is yet another example of that: 
#FreePalaestine
#ApartheidIsrael https://t.co/86yYi6VpM3"
6839,Israeli occupation foces attacked a Palestinian father and his son in Al-Wad street in occupied Jerusalem. #ApartheidIsrael @pmofa @OnlinePalEng @AlJazeera @StateDept @un @un_council @amnesty https://t.co/vvpIOoHVLl
6840,"A picture speaks 1000 words.

 #FreePalestine #IsraeliCrimes #ApartheidIsrael #SavePalestine #BDS https://t.co/TO6yzG27LA"
6841,"#IOF enjoy ""man hunting"" ◢◤
How is 🇮🇱 going crazy?
The Palestinians aren't ""deer or boar""╲😠🤬

""
These Israeli soldiers cheered after shooting a Palestinian protester. 
"" fr. Pal+
https://t.co/FlfgfjkhWt
@UN
#BDS
#ICC4Israel🇮🇱

#StandUpForGaza 🙏
#Freedom4Palestinian 🇵🇸"
6842,"Tyga condones human rights abuses against Palestinians. 
#BDS
#freepalestine 
#freegaza
#ZionismIsTerrorism 
#IsraeliApartheid https://t.co/x4LgoTKhjD"
6843,This is how the children of Palestine go to their schools! Since 1948 ! #Palestine #unchilding #IsraeliTerrorism #AlAqsaUnderAttack https://t.co/LsNDy2Hrgy
6844,"@Watchman247365 @mrcraftyg @maitlis It represents the 7 yr pile on that stopped Corbyn becoming PM, executed by PLP/@uklabour employees, Establishment and those pro-#ApartheidIsrael."
6845,"Israel should demolish apartheid, not Palestinian homes. 
Call on PM @naftalibennett to stop forced evictions and home demolitions against Palestinians. #EndIsraeliApartheid TAKE ACTION &gt;&gt; https://t.co/Ezs0kp5dSK"
6846,@DrHananAshrawi Palestinian flag is the flag of indigenous Palestinians and must prevail #FreePalestine stop #IsraeliCrimes #savesheikhjarrah #FreeRaed
6847,"""My father is dying""
The daughter of the prisoner Khalil Awawda, who is on hunger strike for the 83nd day in protest of his administrative detention by the Israeli occupation.
Speak Up!
#الحرية_لخليل_عواودة
#الحرية_لرائد_ريان
#FreeThemAll
#IsraeliCrimes https://t.co/DQP8YIEXqf"
6848,"A picture speaks 1000 words.

 #FreePalestine #IsraeliCrimes #ApartheidIsrael #SavePalestine #BDS https://t.co/TO6yzG27LA"
6849,Israeli occupation foces attacked a Palestinian father and his son in Al-Wad street in occupied Jerusalem. #ApartheidIsrael @pmofa @OnlinePalEng @AlJazeera @StateDept @un @un_council @amnesty https://t.co/vvpIOoHVLl
6850,"🇵🇸Shop owners in Hawara in the Nablus remove Hebrew words from their signage 👌🏻🇵🇸
#BravePalestine #EndIsraeliApartheid https://t.co/nt5OBgX9pI"
6851,"The media is no designed to analyze nor classify. It is designed for the promotion &amp; marketing of status quo.
#Zionism is the problem. #Judaism rejects #Zionism ! #BDS https://t.co/lvD6jPNfsR https://t.co/LllBeag9pW"
6852,Good. When will you expedite the prosecution of #Israeli #warcriminals? When will you open an investigation into the assassination by #ApartheidIsrael of @AJArabic reporter #ShireenAbuAkleh? https://t.co/t7zutIaB0U
6853,"@Just__T__06 @Forever__Pal06 #ICC4ISRAEL #IsraeliCrimes #ApartheidIsrael @IntlCrimCourt 

IOF SELF DEFENSE?"
6854,#FreePalaestine from #ApartheidIsrael 🖕🏽🇮🇱 https://t.co/wCy4Q4voPX
6855,"Me when someone says:
""MERI TO CAVITY APPROVE HOGYI""
#BDS
#operativedentistry https://t.co/XYCZBfgmyX"
6856,"Israeli forces murdered Zaid Ghniam, a child 15 years of age, for the unatonable sin of being Palestinian, in Bethlehem. The world has yet to censure the war crime. High time Israel is held to account for once and for all. Condemn #IsraeliTerrorism 
#FreePalestine https://t.co/R3kkXKN24C"
6857,"Israel should demolish apartheid, not Palestinian homes. 
Call on PM @naftalibennett to stop forced evictions and home demolitions against Palestinians. #EndIsraeliApartheid TAKE ACTION &gt;&gt; https://t.co/vKouh4m3SY"
6858,"The answer to improving the well-being of Palestinians rests not with individualised solutions from the Global North, but with ending #SettlerColonialism 
#BDS  #ApartheidIsrael https://t.co/ZOoP8hpU8J"
6859,"The answer to improving the well-being of Palestinians rests not with individualised solutions from the Global North, but with ending #SettlerColonialism 
#BDS  #ApartheidIsrael https://t.co/ZOoP8hpU8J"
6860,@DoctorW40827200 @ellyngail @Iam_Still_Me That land is overdue for a complete cleanup of the desecration and destruction that befell her for 74 years! #BDS #FreePalestine #ApartheidIsrael 🇵🇸✌️
6861,"#IOF enjoy ""man hunting"" ◢◤
How is 🇮🇱 going crazy?
The Palestinians aren't ""deer or boar""╲😠🤬

""
These Israeli soldiers cheered after shooting a Palestinian protester. 
"" fr. Pal+
https://t.co/FlfgfjkhWt
@UN
#BDS
#ICC4Israel🇮🇱

#StandUpForGaza 🙏
#Freedom4Palestinian 🇵🇸"
6862,@UKinJerusalem #BDS Money is the only language goverments understand.
6863,"#Zionism is the political heir to British imperialism &amp; the colonial project called 'Israel' necessitates racial segregation — which is why #WHITESUPREMACISTS like #JoeBiden love #ApartheidIsrael &amp; support its ethnic cleansing &amp; pursuit of genocide...
https://t.co/md8v2Twy3J"
6864,"The media is no designed to analyze nor classify. It is designed for the promotion &amp; marketing of status quo.
#Zionism is the problem. #Judaism rejects #Zionism ! #BDS https://t.co/lvD6jPNfsR https://t.co/LllBeag9pW"
6865,"""Their flag, like their state, will fall,"" writes Omar Zahzah: #ApartheidIsrael is already a failed state, maintained only by brute force subsidized by #JoeBiden with $3.8 billion in US taxes a year; he should be supporting #BDS instead to #FreePalestine~!
https://t.co/ThcIRV8eKE"
6866,"Fucking armed cowards are the most dangerous and disgusting.  
#FreePalestine 
#IsraeliApartheid 
#IsraeliCrimes 
#Palestine 
#FreePalestine https://t.co/bkOrENbRp1"
6867,"@matthew51691936 I think Corbyn's team collectively advised obeisance rather than confrontation as quickest way to shut Berger (the first) down. They totally misjudged the power of the #ApartheidIsrael lobby - should have pushed back/called out immediately, and used legal routes."
6868,@cjwerleman @HindutvaWatchIn Lessons learned from #ApartheidIsrael
6869,"""Palestinians are treated as an inferior race. Denied access to food and water. And yet no sanctions on Israel for its apartheid regime. Utter hypocrisy."" - @richardboydbarrett
Richard Boyd Barrett is a People Before Profit TD for Dun Laoghaire.
⁠#ICC4Israel #ApartheidIsrael https://t.co/3CTxvhT663"
6870,"""Their flag, like their state, will fall,"" writes Omar Zahzah: #ApartheidIsrael is already a failed state, maintained only by brute force subsidized by #JoeBiden with $3.8 billion in US taxes a year; he should be supporting #BDS instead to #FreePalestine~!
https://t.co/ThcIRV8eKE"
6871,@jessica51565183 #ApartheidIsrael trying to justify Apartheid...again.
6872,"nice to think 
how to support 
#Palestine 

#FreePalestine #BDS 
#micropoetry #haiku #haikuchallenge #amwriting https://t.co/Or2I8nKaMW"
6873,"#IOF enjoy ""man hunting"" ◢◤
How is 🇮🇱 going crazy?
The Palestinians aren't ""deer or boar""╲😠🤬

""
These Israeli soldiers cheered after shooting a Palestinian protester. 
"" fr. Pal+
https://t.co/FlfgfjkhWt
@UN
#BDS
#ICC4Israel🇮🇱

#StandUpForGaza 🙏
#Freedom4Palestinian 🇵🇸"
6874,"Jordan,I wish you could be here but I understand to be absent from the body is to be present in spirit #bds I’ll never forget you bro https://t.co/qHINknVvn9"
6875,"The media is no designed to analyze nor classify. It is designed for the promotion &amp; marketing of status quo.
#Zionism is the problem. #Judaism rejects #Zionism ! #BDS https://t.co/lvD6jPNfsR https://t.co/LllBeag9pW"
6876,"The ""most moral army in the world"" is made up of cowardly, trigger happy thugs. #IsraeliCrimes 
Two Palestinian students were out walking. Israeli troops ambushed them with gunfire https://t.co/gXgyAYE1Zi"
6877,"#IOF enjoy ""man hunting"" ◢◤
How is 🇮🇱 going crazy?
The Palestinians aren't ""deer or boar""╲😠🤬

""
These Israeli soldiers cheered after shooting a Palestinian protester. 
"" fr. Pal+
https://t.co/FlfgfjkhWt
@UN
#BDS
#ICC4Israel🇮🇱

#StandUpForGaza 🙏
#Freedom4Palestinian 🇵🇸"
6878,"""Their flag, like their state, will fall,"" writes Omar Zahzah: #ApartheidIsrael is already a failed state, maintained only by brute force subsidized by #JoeBiden with $3.8 billion in US taxes a year; he should be supporting #BDS instead to #FreePalestine~!
https://t.co/ThcIRV8eKE"
6879,"Shame on Israel! Justice for Palestine.

#IsraelApartheid #ApartheidIsrael #IsraeliApartheid #IsraeliCrimes #HumanRights #FreePalestine https://t.co/Kju2nUlxYo"
6880,Perhaps if everyone on Twitter made this video as their  their pinned tweet then many people will understand why it’s called #ApartheidIsrael without argument https://t.co/IG5RT8pD6s
6881,Brazilians gathered in Recife city in Pernambuco State to celebrate the ceremonious unveiling of their newly-named 'Palestine Square' #BDS https://t.co/9nfs096iCU
6882,Israeli occupation foces attacked a Palestinian father and his son in Al-Wad street in occupied Jerusalem. #ApartheidIsrael @pmofa @OnlinePalEng @AlJazeera @StateDept @un @un_council @amnesty https://t.co/vvpIOoHVLl
6883,Satanic #USTAXPAID #ZIONAZI abuse evidence video | #BDS https://t.co/CR5oOaaXor https://t.co/JKtNeaV4Uj
6884,"#IOF enjoy ""man hunting"" ◢◤
How is 🇮🇱 going crazy?
The Palestinians aren't ""deer or boar""╲😠🤬

""
These Israeli soldiers cheered after shooting a Palestinian protester. 
"" fr. Pal+
https://t.co/FlfgfjkhWt
@UN
#BDS
#ICC4Israel🇮🇱

#StandUpForGaza 🙏
#Freedom4Palestinian 🇵🇸"
6885,"#IOF enjoy ""man hunting"" ◢◤
How is 🇮🇱 going crazy?
The Palestinians aren't ""deer or boar""╲😠🤬

""
These Israeli soldiers cheered after shooting a Palestinian protester. 
"" fr. Pal+
https://t.co/FlfgfjkhWt
@UN
#BDS
#ICC4Israel🇮🇱

#StandUpForGaza 🙏
#Freedom4Palestinian 🇵🇸"
6886,@POTUS Israel has killed an American citizen. A journalist. Stop funding them. I don’t want a single penny of my tax dollars going to that fucking government. This is not the first time they’ve targeted journalists!!!! #IsraeliCrimes do something Joe!!!
6887,We will end these daily crimes against humanity soon through #BDS. https://t.co/vGFnJFlWk4
6888,"#Palestine invasion &amp; occupation 74 years, are #normal bc not blond nor blue eyed satanic atrocities #BDS #BDS #BDS https://t.co/pReMJnYwrm https://t.co/nzTygcslLN"
6889,Israeli occupation foces attacked a Palestinian father and his son in Al-Wad street in occupied Jerusalem. #ApartheidIsrael @pmofa @OnlinePalEng @AlJazeera @StateDept @un @un_council @amnesty https://t.co/vvpIOoHVLl
6890,"Israel should demolish apartheid, not Palestinian homes. 
Call on PM @naftalibennett to stop forced evictions and home demolitions against Palestinians. #EndIsraeliApartheid TAKE ACTION &gt;&gt; https://t.co/Qrp4rW2MEz"
6891,"#IOF enjoy ""man hunting"" ◢◤
How is 🇮🇱 going crazy?
The Palestinians aren't ""deer or boar""╲😠🤬

""
These Israeli soldiers cheered after shooting a Palestinian protester. 
"" fr. Pal+
https://t.co/FlfgfjkhWt
@UN
#BDS
#ICC4Israel🇮🇱

#StandUpForGaza 🙏
#Freedom4Palestinian 🇵🇸"
6892,"#Palestine invasion &amp; occupation 74 years, are #normal bc not blond nor blue eyed satanic atrocities #BDS #BDS #BDS https://t.co/pReMJnYwrm https://t.co/nzTygcslLN"
6893,"@OnlinePalEng During the last week, three Palestinian children were killed in the West Bank, #Palestine. #IsraeliCrimes
https://t.co/9R0kANnHXE"
6894,👉🏽Enough is enough!! #Israel #IsraeliCrimes #IsraeliApartheid https://t.co/Tqg8QTAAMO
6895,"#ApartheidIsrael is afraid of the #Palestine flag. If Native Americans had a flag, would the US have banned that too? Is #EthnicCleansing harder to do if the victims have a flag? 
#SettlerColonialProblems
https://t.co/EMuGUAkjWu"
6896,From river to sea Palestine will be free🇵🇸❤️ #FreePalestine #EndIsraeliApartheid https://t.co/LNlVazjlbq
6897,Perhaps if everyone on Twitter made this video as their  their pinned tweet then many people will understand why it’s called #ApartheidIsrael without argument https://t.co/IG5RT8pD6s
6898,"Israelis talking of inflicting another holocaust on Palestinians, openly shouting “Death to Arabs” #Shireen Abu Akleh #Jerusalem #Gaza #فلسطين #شيرين_ابو_عاقله #جنين #ApartheidIsrael https://t.co/ZQUBhJ945B"
6899,"Chris Hedges is a journalist who witnessed the sheer evil cruelty of Apartheid Israel. 

#FreePalestine #IsraeliCrimes https://t.co/PPE3jsFyuI"
6900,"The media is no designed to analyze nor classify. It is designed for the promotion &amp; marketing of status quo.
#Zionism is the problem. #Judaism rejects #Zionism ! #BDS https://t.co/lvD6jPNfsR https://t.co/LllBeag9pW"
6901,"#Gun #Control #My #Foot ! 
The satanic #ZIONAZI apartheid forces continue the proxy #Biden war against the unarmed defenseless children 
#AllahuAkbar ! #BDS #freePalestine ! https://t.co/zf0VZ5KJfb https://t.co/xznO2BBr8x"
6902,"#ShireenAbuAqleh: killing of reporter referred to International Criminal Court. Lawyers announce that Abu Aqleh’s death earlier this month has been added to case submitted in April
[]#FreePalestine from the Worlds Evil, #ApartheidIsrael[]
https://t.co/gROxdWi4dn"
6903,"No state other than #ApartheidIsrael would allow &amp; encourage a march of hate in a city it illegally occupies.The so called flags parade’s most popular chant is ‘death to the Arabs’.It pains me that the flag of the 21st century #Apartheid state will be raised in my city,#Jerusalem"
6904,"Israelis talking of inflicting another holocaust on Palestinians, openly shouting “Death to Arabs” #Shireen Abu Akleh #Jerusalem #Gaza #فلسطين #شيرين_ابو_عاقله #جنين #ApartheidIsrael https://t.co/ZQUBhJ945B"
6905,"Israeli occupation forces suppress Palestinians in Bab al-Amoud area in occupied Jerusalem.
#FreePalestine 
#IsraeliTerrorism https://t.co/UlKQ5ECX7D"
6906,Sheer inhuman brutality of #IsraeliTerrorism https://t.co/hBQYxyfBe4
6907,@JonathanWeissb3 @IMDibe @yes_we_cat @robinsonmsr10 @KesBilly @vannifrediani @japNakFikir @WeinsteinDr @BgoerckeRobert @emmettimanu @daggerhaft @cool_grandad @DavidPick33 @IreneMinkema @whywouldyou_uk @6TK9Cn1RB4A49B1 @gomiriam63 @asegovia9 @miss_gran_dia @MechanicznaC @IILeahll @MehrMiriam @Desuetudine @MrSamArrow @ScottAlan107 @moderatedew @WeBuyBritish @ashvir2012 @garybkatz @Carl0s_Vela @reallhere @Tax_Dodge_Hodge @Rudolf__Dassler @Buckeye_ricky @searchfeast @FLastrade @sadcjp @TheElementGuy @RyuGwansunSTAN @AnastasiaKLynch @RikkAngel @Brushsmoke @Mosaic1948 @fr33palest1ne @Maccabi226km @EdwardRose5 @Theodownunder @Roza_Shamina @soc_justice1 @EyalDavid1 Leave it to the media to again print lies;No surprise there as we all know who controls the narratives- Zionists were licking their chops on this one;They’ll try anything so be vigilant-Always do your own research &amp; consider the sources…In the meantime #BDS ✌️
6908,"nice to think 
how to support 
#Palestine 

#FreePalestine #BDS 
#micropoetry #haiku #haikuchallenge #amwriting https://t.co/Or2I8nKaMW"
6909,"#MemorialDay2022 #teachers #EndIsrael #wordpress #BDS #ClimateChange  #baffalo #SouthAfrica #HumanRights #NYC #EthnicCleansing #DoubleStandards #FreePalestine #F1 #Justice #Apartheid #BlackLivesMatter
#Palestine #Jerusalem #ICC4ISRAEL #UN #Church #education
We support Palestine. https://t.co/vhNzf91TgI"
6910,"Chris Hedges is a journalist who witnessed the sheer evil cruelty of Apartheid Israel. 

#FreePalestine #IsraeliCrimes https://t.co/PPE3jsFyuI"
6911,From river to sea Palestine will be free🇵🇸❤️ #FreePalestine #EndIsraeliApartheid https://t.co/LNlVazjlbq
6912,Satanic apartheid #pedo nation | #BDS https://t.co/7GoyyH4Cds
6913,"nice to think 
how to support 
#Palestine 

#FreePalestine #BDS 
#micropoetry #haiku #haikuchallenge #amwriting https://t.co/Or2I8nKaMW"
6914,Satanic obscene #ZIONAZI apartheid war of abuse against unarmed civilians  #BDS #BDS #BDS https://t.co/ItDwW5gvuw https://t.co/9Ryb072xTT
6915,@JonathanWeissb3 @IMDibe @yes_we_cat @robinsonmsr10 @KesBilly @vannifrediani @japNakFikir @WeinsteinDr @BgoerckeRobert @emmettimanu @daggerhaft @cool_grandad @DavidPick33 @IreneMinkema @whywouldyou_uk @6TK9Cn1RB4A49B1 @gomiriam63 @asegovia9 @miss_gran_dia @MechanicznaC @IILeahll @MehrMiriam @Desuetudine @MrSamArrow @ScottAlan107 @moderatedew @WeBuyBritish @ashvir2012 @garybkatz @Carl0s_Vela @reallhere @Tax_Dodge_Hodge @Rudolf__Dassler @Buckeye_ricky @searchfeast @FLastrade @sadcjp @TheElementGuy @RyuGwansunSTAN @AnastasiaKLynch @RikkAngel @Brushsmoke @Mosaic1948 @fr33palest1ne @Maccabi226km @EdwardRose5 @Theodownunder @Roza_Shamina @soc_justice1 @EyalDavid1 Leave it to the media to again print lies;No surprise there as we all know who controls the narratives- Zionists were licking their chops on this one;They’ll try anything so be vigilant-Always do your own research &amp; consider the sources…In the meantime #BDS ✌️
6916,"Thanks America for fundin #israel terrorist regime. #IsraeliCrimes
https://t.co/8OWmljw8KU"
6917,"The former Israeli Minister of Finance, Yisrael Katz, threatens Palestinian students at Israeli universities with ""A new Nakbah and an unforgettable lesson"".

#EndIsraeliApartheid #IsraeliCrimes https://t.co/zDe2B7l6Er"
6918,"@nytimes This is what #BDS activists have been warning, ever since some States (&amp; a very powerful lobby) have pushed thru anti-BDS laws.
They will criminalize any act of free speech if you let them!
Don't!
#PalestinianLivesMatter"
6919,The self -proclaimed ‘only democracy in the Middle East’ with the ‘most moral army in the world’. Actually #ApartheidIsrael is an evil state as far as the #Palestinians are concerned. The fact is most #Israelis accept the oppression of the Palestinians through their silence. #BDS https://t.co/R7eNqo0vlQ
6920,"#IsraeliTerrorists beating palestinien girl
#ApartheidIsrael  #FreePalestine 🇵🇸🇵🇸🇵🇸 https://t.co/xVIMOl2j3j"
6921,"we will not forget 
to support #Jerusalem 
surely will be free 

#FreePalestine #BDS 
#القدس #المسجد_الأقصى
#micropoetry #haiku #haikuchallenge #amwriting https://t.co/a6734grgrX"
6922,@ThanMuffin @SephihaVidal @zainabalashqar @gantzbe @IsraelMFA Harras me? I ain't complaining. I hate paid actors. Quit ur job at #hasbara. Go visit Palestine. See the real world. Then speak for urself. Not for #ApartheidIsrael.
6923,Brazilians gathered in Recife city in Pernambuco State to celebrate the ceremonious unveiling of their newly-named 'Palestine Square' #BDS https://t.co/9nfs096iCU
6924,"The media is no designed to analyze nor classify. It is designed for the promotion &amp; marketing of status quo.
#Zionism is the problem. #Judaism rejects #Zionism ! #BDS https://t.co/lvD6jPNfsR https://t.co/LllBeag9pW"
6925,"The Harvard Crimson, @thecrimson, editorial board calls for #BDS: ""Tactics embodied by BDS have a historical track record; they helped win the liberation of Black South Africans from Apartheid, &amp; have the potential to do the same for Palestinians today.” https://t.co/BGITAtKft1 https://t.co/yin1tvfBAx"
6926,"#Zionism is the political heir to British imperialism &amp; the colonial project called 'Israel' necessitates racial segregation — which is why #WHITESUPREMACISTS like #JoeBiden love #ApartheidIsrael &amp; support its ethnic cleansing &amp; pursuit of genocide...
https://t.co/md8v2Twy3J"
6927,"@RZabaneh This &amp; multiple crimes committed by #ApartheidIsrael won't be investigated neither make headlines cuz there was no video tape.
Even #ShireenAbuAkleh wouldn't have this much attention from the ""civilized"" media if hadn't been recorded.
Where shall Palestinians seek justice from?"
6928,"@swilkinsonbc @hrw @UNHumanRights @UN @amnesty @nytimes @NOS @KroNcrv @JvpAction @debroervanroos @BBCNewsnight @AlJazeeraWorld 
Sadly, this is not the last of the countless #IsraeliCrimes against #Palestine, against #Humanity  and against #PressFreedom 
#ShireenAbuAkleh"
6929,"@swilkinsonbc Beyond cruelty!! 
#FreeIsraa 
#FreePalestineFromIsrael
#EndIsraeliOccupation
#EndIsraeliApartheid"
6930,Who would believe an organisation that actively supports #ApartheidIsrael https://t.co/OGeZXdgu1c
6931,"""Palestinians are treated as an inferior race. Denied access to food and water. And yet no sanctions on Israel for its apartheid regime. Utter hypocrisy."" - @richardboydbarrett
Richard Boyd Barrett is a People Before Profit TD for Dun Laoghaire.
⁠#ICC4Israel #ApartheidIsrael https://t.co/3CTxvhT663"
6932,@bphillipsonMP Why does he support apartheid then ? Or are you also an aparthied apologist ? #ApartheidIsrael #FreePalestine https://t.co/LOdvqOvWOZ
6933,"@aak6784 @ThanMuffin @richards1052 Another fresh crime #ApartheidIsrael won't investigate or let any other do so. Palestinians have no where to seek justice from. Thus they have the internationally recognised right of resistance. 
https://t.co/CAeqWjeIkr"
6934,"The media is no designed to analyze nor classify. It is designed for the promotion &amp; marketing of status quo.
#Zionism is the problem. #Judaism rejects #Zionism ! #BDS https://t.co/lvD6jPNfsR https://t.co/LllBeag9pW"
6935,"""Palestinians are treated as an inferior race. Denied access to food and water. And yet no sanctions on Israel for its apartheid regime. Utter hypocrisy."" - @richardboydbarrett
Richard Boyd Barrett is a People Before Profit TD for Dun Laoghaire.
⁠#ICC4Israel #ApartheidIsrael https://t.co/3CTxvhT663"
6936,"He tops the list of the most dangerous prisoners, and the occupation refuses to include his name in any prisoner exchange negotiations.

Accused of being behind many of the operations that led to the killing and wounding of hundreds of Zionists.

#الاسير_مش_رقم #IsraeliCrimes"
6937,"The Zionist prosecution submitted an indictment file of 11,000 pages against him, to be the largest file in the history of the Zionist entity.

#الاسير_مش_رقم #IsraeliCrimes"
6938,"He was arrested in 2006, after a chase that lasted for more than 8 years, and he remained in interrogation for 150 days before being sentenced to 54 life sentences.

#الاسير_مش_رقم #IsraeliCrimes"
6939,"Israel’s apartheid over Palestinians is a crime against humanity. There is no place for it in a world that upholds equality and the right to live with dignity. To uphold human rights everywhere, we must end apartheid rule over millions of Palestinians.

#EndIsraeliApartheid ✊ https://t.co/686eFMYuLb"
6940,"nice to think 
how to support 
#Palestine 

#FreePalestine #BDS 
#micropoetry #haiku #haikuchallenge #amwriting https://t.co/Or2I8nKaMW"
6941,"Take that #BDS @AOC, @Ilhan @RepRashida @RepJayapal @JamaalBowmanNY.  Israel is thriving, you losers. https://t.co/9KVb7MiEAU"
6942,"nice to think 
how to support 
#Palestine 

#FreePalestine #BDS 
#micropoetry #haiku #haikuchallenge #amwriting https://t.co/Or2I8nKaMW"
6943,"It's just too obvious who adopted Germany's National Socialism with its Social Darwinism, racism, eugenics, Lebensraum, Blut und Boden, occupation, annexation and supremacy. 
#BDS #PACBI https://t.co/sqVo63aENA"
6944,@btselem Thank you Suzan. Thank you @btselem. Bless you. #EndIsraeliApartheid
6945,From river to sea Palestine will be free🇵🇸❤️ #FreePalestine #EndIsraeliApartheid https://t.co/LNlVazjlbq
6946,Brazilians gathered in Recife city in Pernambuco State to celebrate the ceremonious unveiling of their newly-named 'Palestine Square' #BDS https://t.co/9nfs096iCU
6947,#Israeli #occupation forces Assault severely assault a Palestinian man + a girl at the Majlis Gate on Al-Wad Road in #Old_Jerusalem. #Jerusalem #EndIsraeliApartheid #FreeThemAll #FreePalestine 🇵🇸 #Palestine #BoycottIsrael #BDS #Apartheid #Israel #NaftaliBennett #CNN  #FoxNews https://t.co/LibsFOSP6Y
6948,"The media is no designed to analyze nor classify. It is designed for the promotion &amp; marketing of status quo.
#Zionism is the problem. #Judaism rejects #Zionism ! #BDS https://t.co/lvD6jPNfsR https://t.co/LllBeag9pW"
6949,"The Harvard Crimson, @thecrimson, editorial board calls for #BDS: ""Tactics embodied by BDS have a historical track record; they helped win the liberation of Black South Africans from Apartheid, &amp; have the potential to do the same for Palestinians today.” https://t.co/BGITAtKft1 https://t.co/yin1tvfBAx"
6950,"Without qualification Starmer?
That right?
#Shameless #ApartheidIsrael #FreePalestine 🇵🇸 https://t.co/kNl7b3BjqW"
6951,"we will not forget 
to support #Jerusalem 
surely will be free 

#FreePalestine #BDS 
#القدس #المسجد_الأقصى
#micropoetry #haiku #haikuchallenge #amwriting https://t.co/a6734grgrX"
6952,"The media is no designed to analyze nor classify. It is designed for the promotion &amp; marketing of status quo.
#Zionism is the problem. #Judaism rejects #Zionism ! #BDS https://t.co/lvD6jPNfsR https://t.co/LllBeag9pW"
6953,"What Putin wants to do to the Donbas, Israel has already done to the illegally occupied territories in Palestine. #FreePalestine #BDS https://t.co/b1jwjNcAZp"
6954,"Without qualification Starmer?
That right?
#Shameless #ApartheidIsrael #FreePalestine 🇵🇸 https://t.co/kNl7b3BjqW"
6955,This is the scum that is Zionism. #ApartheidIsrael https://t.co/3QxXaDp5iV
6956,"Without qualification Starmer?
That right?
#Shameless #ApartheidIsrael #FreePalestine 🇵🇸 https://t.co/kNl7b3BjqW"
6957,"Since 2000AD .. 2000 murdered children in 22 years .. more than 1 every 2 days.

ZioNational Socialist Scum.  The absolute dregs of pond life.

#BDS
#FreePalestine https://t.co/ASuucN7pcV"
6958,"Damage control strategy
Reverse psychology
#ApartheidIsrael  regime elements
Are desperately trying to damage control by even calling eachother war criminal and so to ventilate global anger toward existence of this fake criminal territory.
DONT GET FOOLED 
#Iran #Palestine"
6959,"We may not live in Palestine, but Palestine lives in us. #Palestine 

#FreePalestine #فلسطين #جنين #إسرائيل #صباح_الخيرᅠ #IsraeliCrimes https://t.co/oJJcs62uCe"
6960,#Video of the occupation assaulting a girl in Bab Al-Amoud in #Jerusalem #IsraeliCrimes https://t.co/l9heM8Qi9Z
6961,"Israeli colonial settler spits on a Jeruslamite woman during the Israeli settlers provocative march in the Old City of Jerusalem, Saturday evening.
#FreePalestine 🇵🇸 
#ApartheidIsrael https://t.co/YmuxtKRda6"
6962,"@Steve_Cooke @EliseDB @carbonsaveruk @ColinEv61465093 @simonmaginn There is not a single anti-Semitic comment in any of my Tweets, as you well know. Criticism of the Israeli Occupation Forces is validated by the UN and Amnesty International so get a grip. #IsraeliApologists #BDS #IsraeliMurderers"
6963,Fucking animals @IDF #IsraeliTerrorists #IsraeliCrimes https://t.co/Vs3KM4C2t7
6964,"#Zionism is the political heir to British imperialism &amp; the colonial project called 'Israel' necessitates racial segregation — which is why #WHITESUPREMACISTS like #JoeBiden love #ApartheidIsrael &amp; support its ethnic cleansing &amp; pursuit of genocide...
https://t.co/md8v2Twy3J"
6965,"#Zionism is the political heir to British imperialism &amp; the colonial project called 'Israel' necessitates racial segregation — which is why #WHITESUPREMACISTS like #JoeBiden love #ApartheidIsrael &amp; support its ethnic cleansing &amp; pursuit of genocide...
https://t.co/md8v2Twy3J"
6966,Brazilians gathered in Recife city in Pernambuco State to celebrate the ceremonious unveiling of their newly-named 'Palestine Square' #BDS https://t.co/9nfs096iCU
6967,"#IsraeliTerrorists beating palestinien girl
#ApartheidIsrael  #FreePalestine 🇵🇸🇵🇸🇵🇸 https://t.co/xVIMOl2j3j"
6968,Stop #IsraeliCrimes https://t.co/bomAEKvjVH
