,tweet
10132,"RT @ShabirHusaini: The brutal assassination of #ShireenAbuAkleh &amp; attack on mourners during funeral is
another nail in the coffin of #Israe…"
10133,"@Rushdibbc Israel is a fascist and apartheid state. Israel must be held accountable for the war crimes and human rights abuses. United States must stopped funding the  authoritarian and fascist regime of Israel if it truly cares about human rights.

#FreePalestine 
#ApartheidIsrael"
10134,"@IlhanMN Israel is a fascist and apartheid state. Israel must be held accountable for the war crimes and human rights abuses. United States must stopped funding the  authoritarian and fascist regime of Israel if it truly cares about human rights.

#FreePalestine 
#ApartheidIsrael"
10135,RT @PetraSchur: @FatimaDerbi @CBSNews In 1987 South African police attempted to remove an African National Congress (ANC) flag from Ashley…
10136,"Write letter to @JustinTrudeau express rage at killing of #ShireenAbuAqla and Canadian silence &amp; complicity. End Canadian Support for Israeli military. #NoIDF4Canadians #Accountability #IsraeliCrimes 
 https://t.co/gNE4jGS2OV"
10137,"RT @scottishpsc: Israel is the most brutal apartheid regime in the world, our politicians don’t do anything - it is up to you. Glasgow prot…"
10138,"RT @DrHananAshrawi: In the meantime, elsewhere in occupied Palestine, The #Israeli occupation army has injured 37 Palestinians in the Nablu…"
10139,Israel is an apartheid state. The US government is helping fund this brutality. Mid-Hudson Valley DSA stands in solidarity with the Palestinian people. #BDS https://t.co/CX4UOAuGtM
10140,"RT @soldierspeaks: What kind of criminals do this?
#IsraeliCrimes https://t.co/p6phMyCr2L"
10141,"RT @EretzIsrael: Bots from Gaza trying to delegitimize Israel

About 21 percent of the conversation around these hashtags #ICCforIsrael #Is…"
10142,"The US &amp; mostly western govts ally in the occupied Palestine.

#ApartheidIsrael #israelapartheidstate https://t.co/PW8E46zPNN"
10143,RT @munawar0001: Dear America if u are having so much fun in playing regime changed game then I would like to suggest u to change this terr…
10144,RT @Agitate4Change: Boycott Israel. Pass it on. #BDS
10145,"@RiyaAlsanah Israel is not a country, its not a nation, the people in there is not human, they are worst than ape and pig. 

U just wait israel. 

#ApartheidIsrael"
10146,"RT @AyaIsleemEn: Abu Aisheh family in Hebron, they protected the Jews in 1929 massacre , now they live under the Israeli #occupation, #oppr…"
10147,"Where is the world?
where is humanity?
Is this alive?

#IsraeliCrimes #ShireenAbuAqla https://t.co/T775cfc00T"
10148,"RT @Palestinell: Israeli soldiers want a Palestinian girl to remove her hijab because it’s the same colours as the Palestinian flag, in Oma…"
10149,"RT @NoMoreApartheid: #Zionist thieves showing their true colours for the whole world to see.

#ApartheidIsrael #FreePalestine 

#ShireenAbu…"
10150,"RT @meandmarmalade: What right does the occupying force have to not only attack a funeral procession, but determine who can attend? The ass…"
10151,You will never safe in this land #IsraeliCrimes 😭 https://t.co/cUPceO1nHq
10152,"@abierkhatib These children r put in danger by their own #ApartheidIsrael gov. The stolen house is in occupied Palestine. Moving populations in/out is a violation of int'l law. If a Palestinian had 2 defend the stolen house he'd be a ""terrorist"" &amp; these radical #Zionists would be  ""civilians"""
10153,"Dear America if u are having so much fun in playing regime changed game then I would like to suggest u to change this terrorist regime of Isreal. 
#IsraeliCrimes https://t.co/ewGvi3uQhf"
10154,"RT @ProfJNMoyo: Barbaric #Israeli police brutalising pallbearers of the coffin of Palestinian journalist Shireen Abu Akleh, who was murdere…"
10155,"Thousands of mourners, some hoisting Palestinian flags+chanting “Palestine, Palestine,” attended funeral for Abu Akleh, who witnesses say was shot+killed by Israeli forces earlier this week while covering a military raid in occupied West Bank.

#ApartheidIsrael"
10156,"RT @Gaza_2021: 🚨 In the background, a dog screams and appeals for help.

Israeli occupation forces set fire to a Palestinian house in Jenin…"
10157,"RT @DrHananAshrawi: In the meantime, elsewhere in occupied Palestine, The #Israeli occupation army has injured 37 Palestinians in the Nablu…"
10158,"@USAmbUN How long will you hide the crimes of the Israeli occupation?  By doing this, the occupation will persist and continue its heinous crimes
#BoycottIsrael 🚫🚫"
10159,"@SpeakerPelosi How long will you hide the crimes of the Israeli occupation?  By doing this, the occupation will persist and continue its heinous crimes
#BoycottIsrael 🚫🚫"
10160,"@StateDeptSpox How long will you hide the crimes of the Israeli occupation?  By doing this, the occupation will persist and continue its heinous crimes
#BoycottIsrael 🚫🚫"
10161,"RT @EretzIsrael: Bots from Gaza trying to delegitimize Israel

About 21 percent of the conversation around these hashtags #ICCforIsrael #Is…"
10162,"RT @kalnaga: The Israeli occupation army targeting a funeral says it ALL
@JoeBiden 
#BoycottIsrael 
#IsraelisAparthide 
#FreePalestine 
#Ju…"
10163,"@BBCWorld @CNN @trtworld @UN @hrw you hypocrites can only see the human rights violations where u want to interfere but for #Palestine and #Kashmir u r blind.
#IsraeliTerrorism 
#IsraeliCrimes 
#saveKashmir https://t.co/mUhh3x7DFZ"
10164,"This is the basic human right , why #Israel is always into nefariousness 
#IsraeliCrimes https://t.co/Bsmi2irEDZ"
10165,RT @4noura: My contempt is not for the ardent #ApartheidIsrael apologists whose propaganda is predictable but 4the liberals who name injust…
10166,"RT @InsideArabia: We fixed it for you, @nytimes. Careful, your bias is showing.

Palestinian-American #ShireenAbuAkleh was killed by #Israe…"
10167,"@SecBlinken What will @POTUS take action against #IsraeliCrimes ? Is it enough to use word ""troubled"" or will do anything for rights of Palestinians? Can justice be expected by @JoeBiden on #Palestine. When will you truly stand up for rights of Palestinian people? #PalestinianLivesMatter https://t.co/ck5KXjPjEq"
10168,"RT @EretzIsrael: Bots from Gaza trying to delegitimize Israel

About 21 percent of the conversation around these hashtags #ICCforIsrael #Is…"
10169,A Brief History of #IsraeliCrimes https://t.co/x6q94H6IqL
10170,"What right does the occupying force have to not only attack a funeral procession, but determine who can attend? The assassination &amp; now this are indefensible. What Christian leaders are calling this out? 
Why is Israel not at least sanctioned for this barbarism?  #ApartheidIsrael https://t.co/z8HVdgZXWJ"
10171,"What will @POTUS take action against #IsraeliCrimes ? Is it enough to use word ""troubled"" or will do anything for rights of Palestinians? Can justice be expected by @JoeBiden on #Palestine. When will you truly stand up for rights of Palestinian people? #PalestinianLivesMatter https://t.co/SJupzV2xwm https://t.co/9I6M1zy8hl"
10172,"RT @timand2037: #ApartheidIsrael which occupies part of southern #Syria, just missile attacked Syria's central region killing 5 civilians a…"
10173,RT @ijassat: Shocking and barbaric...yet not surprising as this uncivilised conduct is informed by Zionism and inhumane policies of #Aparth…
10174,"#ShireenAbuAqla
#ShireenAbuAkleh 
What monstrous and demoniac behaviour to attack a funeral!!!
#IsraeliCrimes have crossed all humanitarian grounds.
#Israel https://t.co/6aPssZaYHB"
10175,"RT @soldierspeaks: What kind of criminals do this?
#IsraeliCrimes https://t.co/p6phMyCr2L"
10176,RT @ijassat: One hopes @HalaGorani will shake up US politicians by challenging the immorality of funding and arming #ApartheidIsrael
10177,RT @poppaody: #IsraeliCrimes the worst thing happened more than rusian and ukraina war are in this video. and israel did this to palestine…
10178,"So @_AhmedQuraishi u went #Israel for attending this peace meeting conference ? 
#ShireenAbuAkleh #IsraeliCrimes https://t.co/II2lTtu5CL"
10179,"RT @soldierspeaks: What kind of criminals do this?
#IsraeliCrimes https://t.co/p6phMyCr2L"
10180,Boycott Israel. Pass it on. #BDS https://t.co/fUip3ngXPq
10181,"RT @RobertR41182121: Attack on funeral pall bearers by the Zionist — evidence video | #BDS 
 https://t.co/WR57Uiw5pb https://t.co/UWjwQW1UBH"
10182,"@SenSanders You think the 33 billion per year in U.S. aid &amp; the constant blocking of UN Security Council resolutions is sending a different message?
#BoycottIsraeliApartheid 
#IsraeliCrimes https://t.co/h4ZRaNLXi8"
10183,"RT @LatuffCartoons: Israeli soldiers removing Palestinian flags from the coffin of a slain Palestinian journalist.
Repulsive!
#BDS NOW! htt…"
10184,"RT @kamelhawwash: Today the world again saw #ApartheidIsrael, the child of #Zionism, which has oppressed the #Palestinians since its incept…"
10185,"RT @SyedIshtiaqAh11: O Allah! They are helpless, so help them.

Israeli occupation forces attack #ShireenAbuAkleh ’s funeral in occupied Ea…"
10186,"RT @IHumanBeingg: @KhaledBeydoun @ahmad_sayeem The majority of world media is controlled by the fascist bigot coward #Israel 
So obviously,…"
10187,"#ShireenAbuAkleh does not invoke sadness.
She invokes pride in #resistance and anger with all those who play on words to hide the fact that she was killed by a system that lives under the direct auspices of USA, Europe, Canada and corrupt media.
#ApartheidIsrael 
#ZionismIsRacism"
10188,"RT @soldierspeaks: What kind of criminals do this?
#IsraeliCrimes https://t.co/p6phMyCr2L"
10189,"RT @soldierspeaks: What kind of criminals do this?
#IsraeliCrimes https://t.co/p6phMyCr2L"
10190,"RT @AyaIsleemEn: Abu Aisheh family in Hebron, they protected the Jews in 1929 massacre , now they live under the Israeli #occupation, #oppr…"
10191,RT @kamelhawwash: #ApartheidIsrael’s idea of an independent investigation is one where they pick the members.
10192,RT @ijassat: Solidarity with Palestine requires calling out @jsteenhuisen's silence on #ApartheidIsrael's atrocities. Failure by him and hi…
10193,"Israeli Police Attack Mourners Before Funeral for Palestinian American Journalist https://t.co/N3l4ufAs7j This is unbelievable, not to believe. The State of Israel graduated as TERRORIST #IsraeliCrimes #IsraeliTerrorState #IsraeliOccupation #IsraelTerrorism #IsraelGenocida"
10194,Israeli fascist forces attack mourners at the funeral of journalist #ShireenAbuAqla while the hypocritical EU enabler of #Israel's crimes disapproves. Time to #BDS #ApartheidIsrael @EUinIsrael @EU_Commission https://t.co/t5beRFXE5I
10195,"This is the reality of Israel occupation of Palestine - institutionalised racism, barbarity, crime. Scroll down to see Israeli squatters forcibly claiming Palestinian houses. #IsraeliCrimes #FreePalestine https://t.co/pAygj0n4ep"
10196,@DrHananAshrawi They are barbaric Zionist thugs funded by the World’s no.1 terrorism sponsor US ! #ApartheidIsrael
10197,"RT @M9_Mohmmed: Killing journalists is a war crime 

#Shereen_Abu_Aqleh 
#IsraeliCrimes https://t.co/VGVoRDjDMg"
10198,"RT @M9_Mohmmed: Killing journalists is a war crime 

#Shereen_Abu_Aqleh 
#IsraeliCrimes https://t.co/VGVoRDjDMg"
10199,RT @rfwalsh86: @simoncoveney @dfatirl @irishmissionun You're absolutely right but you've some neck all the same. This and similar has been…
10200,"The brutal assassination of #ShireenAbuAkleh &amp; attack on mourners during funeral is
another nail in the coffin of #Israel.Soon the last nail in Israel's coffin will be nailed by the oppressed #Palestinians &amp;will wipe out the #ApartheidIsrael from
#Palestine https://t.co/UNa3YnqreX"
10201,"RT @soldierspeaks: What kind of criminals do this?
#IsraeliCrimes https://t.co/p6phMyCr2L"
10202,"RT @KateMario5: The wall of #Zionist #Apartheid 
#ApartheidIsrael #Palestinewillbefree #Israel #Israeli https://t.co/UyUyyHDiP7"
10203,RT @redsarah99: Boycott Israel. Pass it on. #BDS 🇵🇸 https://t.co/rD5yMKYhww
10204,"RT @soldierspeaks: What kind of criminals do this?
#IsraeliCrimes https://t.co/p6phMyCr2L"
10205,"Go to hell and rot you people forever, Israel militaries who attack and make chaos during the funeral of Shireen! You people are the worst of human being &amp; worst than satan! You killed her cold-blooded and disrespect her last memorial. Damn you! #IsraeliCrimes #IsraeliApartheid"
10206,RT @Agitate4Change: Boycott Israel. Pass it on. #BDS
10207,"RT @msjaafreh: Imagine putting the criminal in charge for the investigation of his own crimes, what do you expect from him to find!!
That h…"
10208,"RT @wearynomad1: @SecBlinken “Intruding”?
Israeli forces beat pallbearers and the funeral procession repeatedly, violently with batons and…"
10209,"Absurdity at its peak!

#ShireenAbuAqla #ShireenAbuAkleh #Israel #IsraelTerrorism #IsraeliCrimes https://t.co/WUeBXyoYbg"
10210,RT @RafeefGarbi: Shared #Canadian values @JustinTrudeau? Where is your outrage? Where is the call for #IsraeliWarCrimes investigations? Sha…
10211,"RT @ProfJNMoyo: Barbaric #Israeli police brutalising pallbearers of the coffin of Palestinian journalist Shireen Abu Akleh, who was murdere…"
10212,"Dont ever trust a Zionist, even with dead bodies. #ApartheidIsrael"
10213,RT @PetraSchur: @FatimaDerbi @CBSNews In 1987 South African police attempted to remove an African National Congress (ANC) flag from Ashley…
10214,"@SecBlinken “Intruding”?
Israeli forces beat pallbearers and the funeral procession repeatedly, violently with batons and kicked them.
#ApartheidIsrael 
#ShireenAbuAkleh"
10215,"RT @PalestinePDP: From .@intifada

 Shireen Abu Akleh’s blood is on the hands of Israel’s “friends” by Maureen Clare Murphy .@maureenclarem…"
10216,"@USAmbUN How long will you hide the crimes of the occupation?  You are thus helping the Zionist occupation to commit more heinous crimes.

 #BoycottIsrael 🚫🚫"
10217,"@SpeakerPelosi How long will you hide the crimes of the occupation?  You are thus helping the Zionist occupation to commit more heinous crimes.

 #BoycottIsrael 🚫🚫"
10218,RT @PalestinePDP: From .@amnesty Increase in unlawful killings and other crimes highlights urgent need to end Israel’s apartheid against Pa…
10219,"@StateDeptSpox How long will you hide the crimes of the occupation?  You are thus helping the Zionist occupation to commit more heinous crimes.

 #BoycottIsrael 🚫🚫"
10220,"RT @HirangaG: Israeli forces have the nerve to a attack a funeral procession, of the journalist they assassinated, hammering defenseless pe…"
10221,RT @DrHananAshrawi: The #IsraeliOccupation threatens to disrupt #ShireenAbuAkleh’s funeral should the mourners display Palestinian flags &amp;…
10222,"RT @DrHananAshrawi: In the meantime, elsewhere in occupied Palestine, The #Israeli occupation army has injured 37 Palestinians in the Nablu…"
10223,"@abdullahhaidir1 Garong!!!
Shame on you @Israel 
#ApartheidIsrael
#FreePalestine"
10224,"RT @RobertR41182121: THE #ABOMINATION of #DESOLATION | #BDS !
https://t.co/UwoIFWexug https://t.co/IlgPErbpMo"
10225,These are the #Zionist scum of #ApartheidIsrael stealing #Palestinian homes. Because it’s not #Ukraine you’ll never see it in the MSM. #Palestine https://t.co/pSmrZaQpoT
10226,"You should know why these are the cursed people because they k!ll innocent people and they humiliate even the dead bodies 😡😡😡
#ShireenAbuAqla #ApartheidIsrael https://t.co/3uYgVainCk"
10227,"#Isreal is an #ApartheidState.

#BDS corrected #SouthAfrica. #BDS of Isreal is necessary. Now. https://t.co/ssRpm6P6UV"
10228,"RT @SofieMadridista: هذا هو #الاحتلال_الاسرائيلي و بس 
This is what the #Israel truly is !! 
#شيرين_ابو_عاقلة 
#ShireenAbuAqla 
#IsraeliCri…"
10229,"RT @EretzIsrael: Bots from Gaza trying to delegitimize Israel

About 21 percent of the conversation around these hashtags #ICCforIsrael #Is…"
10230,RT @PalestinePDP: From .@amnesty Increase in unlawful killings and other crimes highlights urgent need to end Israel’s apartheid against Pa…
10231,"RT @RobertR41182121: Attack on funeral pall bearers by the Zionist — evidence video | #BDS 
 https://t.co/WR57Uiw5pb https://t.co/UWjwQW1UBH"
10232,RT @Agitate4Change: Boycott Israel. Pass it on. #BDS
10233,"RT @Africa4Pal: Their crime? Being Palestinian in Palestine. 

#ShireenAbuAqla #IsraeliCrimes https://t.co/x42PpKVypT"
10234,RT @techiesindian: It is the duty of every human being to raise the voice against injustice. One day Palestine will definitely be free. #Sh…
10235,RT @PetraSchur: @FatimaDerbi @CBSNews In 1987 South African police attempted to remove an African National Congress (ANC) flag from Ashley…
10236,RT @DrHananAshrawi: The #IsraeliOccupation threatens to disrupt #ShireenAbuAkleh’s funeral should the mourners display Palestinian flags &amp;…
10237,"@Issaamro Thieves, robbers and murderers. They have lost their minds and their souls. #ApartheidIsrael #WarCrimes #CrimesAgainstHumanity #CrimesAgainstPalestine"
10238,"See for yourself. Israeli forces attack the funeral procession for journalist Shireen Abu Aqla, a death for which they are responsible. Violence sanctioned, if not ordered, by the Israeli chain of command.
https://t.co/2Gj58QVdJo
#IsraeliApartheid
#PalestinianLivesMatter 
#BDS https://t.co/Y028g3meQc"
10239,"RT @Africa4Pal: Their crime? Being Palestinian in Palestine. 

#ShireenAbuAqla #IsraeliCrimes https://t.co/x42PpKVypT"
10240,SO @DNC @senschumer @RepRitchie this is why the #USA needs to stop funding #Israel terror. #BDS is the only way. #Zionism is violence and death for Palestinians. Stop funding and defending terror. @jvpliveNY @jvplive @Cuny4P @RanknFileAction @MOREcaucusUFT @paulinepark https://t.co/K9KCnHyugx
10241,"RT @soldierspeaks: What kind of criminals do this?
#IsraeliCrimes https://t.co/p6phMyCr2L"
10242,"RT @AyaIsleemEn: Abu Aisheh family in Hebron, they protected the Jews in 1929 massacre , now they live under the Israeli #occupation, #oppr…"
10243,RT @halalmuslimgirl: Imagine feeling threatened by COLOURS. #IsraeliCrimes
10244,Tell me again that Israel isn’t an apartheid. #BDS https://t.co/TZQzyhxKM4
10245,"RT @tasneem_tayeb: Had #ShireenAbuAkleh been a #Ukrainian #journalist and Russian forces committed the same crime, would the response from…"
10246,RT @EmanQasim: The terrorist settlers and the Israeli army are two faces of the same coin! #IsraeliTerrorism
10247,RT @Ana_Falastiney: Zionists are nothing but thieves! Seriously how does anyone support this? There must be something really wrong with som…
10248,"#Israeli Jewish settlers seize the world's attention being drawn to #UkraineWar and #ShireenAbuAkleh's assassination, and take-over the residential building of Al-Ja'bari family in the heart of al-Khalil (Hebron).
#DaylightTheivery #IllegalOccupation #IsraeliOccupation https://t.co/Qud36wbagS"
10249,"RT @GhaidaBitar: The journalist- press, Lana Abu Kamleh- Palestine TV, being arrested by the Israeli occupation forces (the zionists).The s…"
10250,"RT @timand2037: #ApartheidIsrael which occupies part of southern #Syria, just missile attacked Syria's central region killing 5 civilians a…"
10251,"RT @NesmaJa97: No caption needed 💔
Here is #Palestine, here is the pain .. 💔😭

#IsraeliCrimes
#ShireenAbuAqla https://t.co/AtMd2ogVU7"
10252,"RT @Africa4Pal: Their crime? Being Palestinian in Palestine. 

#ShireenAbuAqla #IsraeliCrimes https://t.co/x42PpKVypT"
10253,"RT @Palestinell: Israeli soldiers want a Palestinian girl to remove her hijab because it’s the same colours as the Palestinian flag, in Oma…"
10254,"RT @InsideArabia: We fixed it for you, @nytimes. Careful, your bias is showing.

Palestinian-American #ShireenAbuAkleh was killed by #Israe…"
10255,"RT @Africa4Pal: Their crime? Being Palestinian in Palestine. 

#ShireenAbuAqla #IsraeliCrimes https://t.co/x42PpKVypT"
10256,RT @VictoryGin2: @slikrik2003 Our taxes fund everything but us. #ShireenAbuAkleh #BDS https://t.co/uca7bN4jRx
10257,"@AJEnglish And the crimes against Palestinians will continue as long as the supporters of Israel look away and ignore the continuing apartheid and genocide ! Vale Shireen Abu Akleh, Vale Palestine! #AlJazeera #ApartheidIsrael #Palestinegenocide"
10258,"In the past 72 hours Israel has assassinated a journalist, assaulted mourners at a funeral, bombed Syria, celebrated the theft of Palestinian property and raided a hospital. Why is this not the only thing being discussed in MSM? #IsraeliCrimes #ApartheidIsrael #FreePalestine https://t.co/1Ywp42HFuq"
10259,"RT @AlkilaniLujain: The coffin did not fall, and the one who carried the coffin will not fall, and the flag that was raised above the coffi…"
10260,"RT @SofieMadridista: هذا هو #الاحتلال_الاسرائيلي و بس 
This is what the #Israel truly is !! 
#شيرين_ابو_عاقلة 
#ShireenAbuAqla 
#IsraeliCri…"
10261,"RT @InsideArabia: We fixed it for you, @nytimes. Careful, your bias is showing.

Palestinian-American #ShireenAbuAkleh was killed by #Israe…"
10262,RT @TheErHussain: A fire engulfs a house of al-Dibai family after the Israeli occupation forces targeted it with missiles during an Israeli…
10263,@SecBlinken How about #SanctionIsrael ??? How about blocking aid to #ApartheidIsrael ???
10264,"RT @OPDempsey: #IsraeliTerrorism barbaric @BBCWorld @BBCNews 
Show the Face of Israeli-State Barbarism to the world"
10265,RT @TheErHussain: Columns of smoke can be seen after the Israeli occupation forces targeted a house of al-Dibai family with missiles during…
10266,"RT @TheErHussain: Israeli occupation forces cordon off a building in Jenin camp and target it with heavy fire.
#FreePalestine 
#IsraeliTerr…"
10267,RT @187gangsterszz: Israel disrupts funeral of journalist Shireen 💔 #freepalestine🇵🇸 #boycottisrael https://t.co/ssMaZJ0OHR
10268,"RT @TheErHussain: Israeli occupation forces open fire at a Palestinian youth near the Israeli illegal settlement of Beit El, north of Ramal…"
10269,"@kerenhajioff The closest video of the Israeli occupation thugs attacking the funeral procession of #ShireenAbuAkleh as the coffin was leaving the French hospital towards the cemetery
#IsraeliCrimes
#CrimesAgainstHumanity
 https://t.co/AxwJWa7oEp"
10270,"RT @proshno: Finally an #honest and #bold stance of US against #inhumane and #oppressive actions of #ApartheidIsrael. 

#ShireenAbuAkleh #B…"
10271,This is unbearable and has been for decades. #EndIsraeliApartheid https://t.co/IIfV2c1jtH
10272,"RT @soldierspeaks: What kind of criminals do this?
#IsraeliCrimes https://t.co/p6phMyCr2L"
10273,"@JoeBiden The closest video of the Israeli occupation thugs attacking the funeral procession of #ShireenAbuAkleh as the coffin was leaving the French hospital towards the cemetery
#IsraeliCrimes
#CrimesAgainstHumanity
 https://t.co/AxwJWa7oEp"
10274,"RT @LatuffCartoons: Israeli soldiers removing Palestinian flags from the coffin of a slain Palestinian journalist.
Repulsive!
#BDS NOW!"
10275,"How can people sympathise with these barbarians? How can anyone say #Israel is right? Doesn't the human inside of us say anything? Israel is a criminal state and should be punished

#ShirinAbuAkleh 
#Israel 
#IsraeliCrimes https://t.co/1nAdc8PPPX"
10276,"@TrueNewws @terrelljstarr From an Israeli citizen, thank you for speaking out.
This is #Apartheid and a global campaign is needed.

#EndIsraeliApartheid
#BDS for justice and equality"
10277,RT @Agitate4Change: Boycott Israel. Pass it on. #BDS
10278,"@yairlapid The closest video of the Israeli occupation thugs attacking the funeral procession of #ShireenAbuAkleh as the coffin was leaving the French hospital towards the cemetery
#IsraeliCrimes
#CrimesAgainstHumanity
 https://t.co/AxwJWa7oEp"
10279,@AntiRacismDay #StopIsraeliCrimes #StopIsraeliApartheid NOW!!! KILLING A REPORTER THEN ATTACK HER FUNERAL? WHAT A SHAME!!
10280,"DISTURBING/DESECRATING HUMAN REMAINS (N.J.S.A. 2C:22-1a(1)) is a crime, and unlawfully disturbs, moves or conceals human remains. 1907 Hague Convention! #IsraeliApartheid #IsraeliCrimes https://t.co/Jad09EOzk4"
10281,"RT @AyaIsleemEn: Abu Aisheh family in Hebron, they protected the Jews in 1929 massacre , now they live under the Israeli #occupation, #oppr…"
10282,"@SenSanders If the United states would stop funding this merderues regime that should be enough, no more condemnations and useless investigation #StopFundingIsrael #BDS"
10283,"RT @timand2037: #ApartheidIsrael which occupies part of southern #Syria, just missile attacked Syria's central region killing 5 civilians a…"
10284,"@naftalibennett The closest video of the Israeli occupation thugs attacking the funeral procession of #ShireenAbuAkleh as the coffin was leaving the French hospital towards the cemetery
#IsraeliCrimes
#CrimesAgainstHumanity
 https://t.co/AxwJWa7oEp"
10285,"@israelpolice DISTURBING/DESECRATING HUMAN REMAINS (N.J.S.A. 2C:22-1a(1)) is a crime, and unlawfully disturbs, moves or conceals human remains. 1907 Hague Convention! #IsraeliApartheid #IsraeliCrimes"
10286,"RT @AyaIsleemEn: Abu Aisheh family in Hebron, they protected the Jews in 1929 massacre , now they live under the Israeli #occupation, #oppr…"
10287,RT @Sajidnaiyer: Israeli occupation forces brutally beat and assaulted a crowd of mourners carrying the casket of Al Jazeera’s Shereen Abu…
10288,RT @Ahmad_2071: @IlhanMN #IsraeliTerrorism forces are still trying to silence” #ShireenAbuAkleh even after they killed her 😳😳😳
10289,"RT @LatuffCartoons: Israeli soldiers removing Palestinian flags from the coffin of a slain Palestinian journalist.
Repulsive!
#BDS NOW!"
10290,RT @Palestinell: An Israeli soldier tried to chocke a Palestinian girl by pulling away the fabric of the Palestinian flag that's around her…
10291,"Israeli forces beating people doing a walking funeral procession for Shireen Abu Aqleh, a Palestinian reporter who was murdered in cold blood by Israeli forces.
@CNN @BBCUrdu @BBCBreaking @FoxNews @UNGeneva @UN @hrw @JoeBiden #IsraeliCrimes https://t.co/4pEL3SKTNn"
10292,RT @Sajidnaiyer: Israeli occupation forces on Friday attacked the crowd of mourners who carried the casket of veteran Palestinian journalis…
10293,RT @Sajidnaiyer: Footage documenting the first moments of the Israeli occupation forces attack on Shireen Abu Aqleh's funeral in occupied J…
10294,"@YishaiFleisher Thieves. Plain and simple. Zionism = Racism, violence, hatred, apartheid, occupation, genocide, ethnic cleansing, war crimes, murder w/impunity, home demolitions, land/property theft, blockades, oppression etc etc. Zionism = Lowest form of life on earth. #IsraeliCrimes"
10295,"RT @Sajidnaiyer: Israeli occupation forces attack journalists during its military raid into Jenin refugee camp in the occupied West Bank.
#…"
10296,RT @Sajidnaiyer: Seven Palestinian youths got injured during the Israeli occupation forces raid of #Jenin refugee camp in the occupied West…
10297,"The fuck is wrong with #Israel #ShireenAbuAkleh . These your friends too @RitchieTorres ?
#ApartheidIsrael #Apartheid #Palestine #PalestinianLivesMatter https://t.co/RHNBHkQFhT"
10298,"RT @zeb_k6: Eve 'Aparthlow' and israel.
#ApartheidIsrael #IsraeliTerrorism #IsraeliTerrorists https://t.co/8RbKSKPCzl"
10299,"Why didn't Guterres speak about the female journalist of Al Jazeera killed by Israel?@antonioguterres 
#IsraeliCrimes #satanism #UNdie"
10300,RT @Sajidnaiyer: Colonial Israeli settlers theft and take over a Palestinian house belonging to Al-Jabari family in the Wadi Abu Husayn are…
10301,RT @Sajidnaiyer: Israeli occupation forces directly fired live bullets at Palestinian journalists from the J Media Agency while they were c…
10302,RT @AsmaNagg: This farce must end! Those barbaric creatures must leave our world! #IsraeliWarCrimes #IsraeliTerrorism #FreeAhmadManasra #Sa…
10303,"RT @Sajidnaiyer: To attack pall bearers, to injure mourners with stun grenades, to wage war on a funeral, to destroy a family's last farewe…"
10304,"RT @Sajidnaiyer: First the israeli settlers kill, then they attack the funerals: their total lack of respect and humanity is literally not.…"
10305,"@SecBlinken USA, Defund #ApartheidIsrael.

YOU ENABLED THIS.

TALK IS CHEAP.

ACT NOW, FOR GOD'S SAKE!"
10306,"Israel's attack on #ShireenAbuAkleh was so outrageous even the #Zionist Antony Blinken felt the need to criticize it but his statement is meaningless because #JoeBiden will continue to subsidize #ApartheidIsrael with $3.8 billion a year in US taxes...

https://t.co/sR5SWPxbHF"
10307,"RT @soldierspeaks: What kind of criminals do this?
#IsraeliCrimes https://t.co/p6phMyCr2L"
10308,"RT @Sajidnaiyer: To attack the procession of #ShireenAbuAkleh causing the coffin bearers to drop her casket is beyond imaginable, but the i…"
10309,"RT @LatuffCartoons: For #Israel, it's not enough to have shot dead Palestinian journalist #ShireenAbuAkleh.
It's necessary to brutalize the…"
10310,"RT @Sajidnaiyer: Israeli occupation troops violently invade #Jenin — shoot 11 Palestinian people with live ammunition 
#FreePalestine 
#Isr…"
10311,RT @Sajidnaiyer: The moment when Israeli occupation forces attacked the funeral procession of slain journalist Shireen Abu Aqleh in occupie…
10312,"RT @RJennromao: #FreePalestine #BDS 
#Palestine is a country
#PalestineWillBeFree 
🌎@YourAnonNews 
🇵🇸@JaneVoter 
❤️@Think171a 
🇨🇦@RJennroma…"
10313,"RT @bassamga: Zionist occupation sniped a journalist in the head, Again! She was wearing PRESS vest but they kill anyone who exposes their…"
10314,@Rushdibbc @UN @OIC_OCI @EU_Commission just close their eyes to the #IsraeliCrimes #TerroristIsrael
10315,"Israeli police attacked mourners who were carrying the casket of Palestinian journalist Shireen Abu Akleh.

Abu Akleh was killed by Israeli forces while reporting on an Israeli raid in the occupied West Bank.

#humanrightsviolation
#ShireenAbuAkleh
#IsraeliCrimes https://t.co/iN7oDMAOOv"
10316,"#IsraeliCrimes Who beats mourners? Shame on Israel, and shame on the US for not fighting for its citizen. #JusticeForShireen  https://t.co/nYn7fDUwDA via @YouTube"
10317,RT @TheErHussain: Israeli occupation forces brutally beat and assaulted a crowd of mourners carrying the casket of Al Jazeera’s Shereen Abu…
10318,RT @reemnatsheh4: This is the reality of Israeli occupation! And anyone deny it not a human #IsraeliCrimes #IsraeliApartheid #Israel #Pales…
