,tweet
4982,"Palestinian ex-detainee Dawoud Zubeidi, brother of the prisoner Zakaria Zubeidi succumbed to his wounds sustained by Israeli occupation forces two days ago.

#IsraeliCrimes
#Act4Palestine https://t.co/7OFym1lkvh"
4983,"74 years on, Palestinian continue to endure the ongoing Nakba of Israel's settler-colonial and apartheid regime! Palestinians are still denied their right to return and their right to self-determination. 
#OngoingNakba 
#EndIsraeliApartheid 
#EndImpunity 
https://t.co/89W1oZn0MA https://t.co/EBCvxD1ppW"
4984,"@AJR_English An ever growing section of #UK mainstream media has been complicit for some time in misreporting and watering down of the atrocities of #ApartheidIsrael and also in labelling pro Palestinian supporters including Jews as ""antisemitic"" ...legal cases are now being won!"
4985,"The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of the Palestinian people. 
Take a moment to learn about the Palestinian struggle for justice and rights.
#Nakba74
#EndIsraeliApartheid 

https://t.co/WUDauuVTeu"
4986,"Israeli occupation forces shot Walid Al-Shareef in the head at Masjid Al-Aqsa, the 3rd most sacred site in Islam, during Ramadan 2022, Islam's most sacred month. Walid has just succumb to his injuries. Oh Allah, accept him amongst the Martyrs 🇵🇸🤲🏻

#FreePalestine #IsraeliCrimes https://t.co/uLZECSA371"
4987,"@Franklin_Graham @SamaritansPurse Does your @SamaritansPurse have a similar relief package for Palestinians who are at the receiving end of #ApartheidIsrael's cruel military occupation? Just curious.

https://t.co/CMDWjQsEaD"
4988,"The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of the Palestinian people. 
Take a moment to learn about the Palestinian struggle for justice and rights.
#Nakba74
#EndIsraeliApartheid 

https://t.co/WUDauuVTeu"
4989,"@GeorgeFoulkes @NicolaSturgeon A colonial, rigged contest that allows in #ApartheidIsrael - that 'great European nation'?! Nothing to bother with here.
#ScottishIndependence #indyref2 #Eurovision #Eurovision2022 #ShireenAbuAqla #FreePalestine"
4990,"The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of the Palestinian people. 
Take a moment to learn about the Palestinian struggle for justice and rights.
#Nakba74
#EndIsraeliApartheid 

https://t.co/WUDauuVTeu"
4991,"The West’s blanket boycotts &amp; sanctions against Russia while continuing its complicity in Israel’s apartheid against Palestinians is racist, enraging &amp; hypocritical.

As we mark #Nakba74 escalate #BDS pressure now!
#ColonialHypocrisyKills

https://t.co/gbVSexgOFt"
4992,"74 years on, Palestinian continue to endure the ongoing Nakba of Israel's settler-colonial and apartheid regime! Palestinians are still denied their right to return and their right to self-determination. 
#OngoingNakba 
#EndIsraeliApartheid 
#EndImpunity 
https://t.co/89W1oZn0MA https://t.co/EBCvxD1ppW"
4993,"The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of the Palestinian people. 
Take a moment to learn about the Palestinian struggle for justice and rights.
#Nakba74
#EndIsraeliApartheid 

https://t.co/WUDauuVTeu"
4994,"The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of the Palestinian people. 
Take a moment to learn about the Palestinian struggle for justice and rights.
#Nakba74
#EndIsraeliApartheid 

https://t.co/WUDauuVTeu"
4995,"The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of the Palestinian people. 
Take a moment to learn about the Palestinian struggle for justice and rights.
#Nakba74
#EndIsraeliApartheid 

https://t.co/WUDauuVTeu"
4996,"The West’s blanket boycotts &amp; sanctions against Russia while continuing its complicity in Israel’s apartheid against Palestinians is racist, enraging &amp; hypocritical.

As we mark #Nakba74 escalate #BDS pressure now!
#ColonialHypocrisyKills

https://t.co/OgUKHggf6k"
4997,"israel is terrorist.
#BravePalestine
#GazaUnderAttack
#zionististerrorist
#Deathtozionistregim
#zionistnothuman
#zionismisterrorism
#standforpalestine
#IsraelCrimes 
#Israelisnewfaceofterrorism
#PalestinianLivesMatter
#SavePalestine
#EndIsraeliApartheid https://t.co/QLXcvWWu4V"
4998,"The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of the Palestinian people. 
Take a moment to learn about the Palestinian struggle for justice and rights.
#Nakba74
#EndIsraeliApartheid 

https://t.co/WUDauuVTeu"
4999,"@GeorgeFoulkes @NicolaSturgeon A colonial, rigged contest that allows in #ApartheidIsrael - that 'great European nation'?! Nothing to bother with here.
#ScottishIndependence #indyref2 #Eurovision #Eurovision2022 #ShireenAbuAqla #FreePalestine"
5000,"The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of the Palestinian people. 
Take a moment to learn about the Palestinian struggle for justice and rights.
#Nakba74
#EndIsraeliApartheid 

https://t.co/WUDauuVTeu"
5001,"The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of the Palestinian people. 
Take a moment to learn about the Palestinian struggle for justice and rights.
#Nakba74
#EndIsraeliApartheid 

https://t.co/WUDauuVTeu"
5002,"Palestinian ex-detainee Dawoud Zubeidi, brother of the prisoner Zakaria Zubeidi succumbed to his wounds sustained by Israeli occupation forces two days ago.

#IsraeliCrimes
#Act4Palestine https://t.co/7OFym1lkvh"
5003,"Shireen Abu Akleh Palestinian, journalist was executed by Apartheid Israeli state. 

Fascist, racist #Israeli police attacked mourners and her coffin 
#ShireenAbuAkleh 
#PalestinianLivesMatter 
#ApartheidIsrael #Fascism https://t.co/YuCC9tVNH4"
5004,"Media studies and journalism faculties, departments, and programs should: 

- Respect the Palestinian #BDS call by ending ties with complicit Israeli institutions.

- Refuse to host official representatives of complicit Israeli institutions. https://t.co/5mY2jHCYjj"
5005,"In 1948, over 700,000 Palestinians were violently expelled from their homes by Zionist militias during the establishment of Israel, in what is called the #Nakba - ‘the catastrophe’. 

74 years later, the Nakba continues..
#FreePalestine 🗝️🇵🇸 #BDS
https://t.co/vO19oSxVom"
5006,"@simonmaginn @Lowkey0nline 
As a mark of respect for Shireen, I am calling on #UK politicians to ban ""FriendsOfIsrael"" political groups in the UK! 

#ApartheidIsrael has far too much influence on British politics which is increasingly dangerous!

#SupportBDS"
5007,"@JehadAbusalim To be #Palestinian &amp; bear witness to all the injustice &amp; atrocities inflicted daily on our brethren by #ApartheidIsrael; is to die a million times yet be reborn with an even stronger will to end this #oppression

And soon

#Nakba74 #FreeGaza

RIP #ShireenAbuAkleh

#FreePalestine"
5008,"In 1948, over 700,000 Palestinians were violently expelled from their homes by Zionist militias during the establishment of Israel, in what is called the #Nakba - ‘the catastrophe’. 

74 years later, the Nakba continues..
#FreePalestine 🗝️🇵🇸 #BDS
https://t.co/vO19oSxVom"
5009,"Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral in Jerusalem"", and ""we will not let police officers be scapegoated""

Here’s the kind of justice under #ApartheidIsrael 
#ShireenAbuAqla"
5010,"New wave of #terrorism against #Syria by #Israelis and #NATO states. #ApartheidIsrael bombs 4 Syrian provinces, US backed #SDF terrorists besiege Syrians in the NE and Turkey, with its #AlQaeda gangs, bombs local #Syrian defense units. Via @3arabiSouri  https://t.co/CdFLXsj4DI https://t.co/Z7R4pAiSnW"
5011,Today is #Nakba day. Nakba means 'catastrophe' in Arabic. It describes the massacre and expulsion of Palestinians from their homes and homeland 74 years ago. It describes the ongoing massacre and expulsion of Palestinians today.  #IsraeliCrimes #ShireenAbuAqla #النكبه٧٤ #النكبة https://t.co/eBsPE3cWBy
5012,"If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we defend the witchfinder general’s right to defend the world from witches”

#ShireenAbuAqla #FreePalestine #BDS #ApartheidIsrael"
5013,"Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral in Jerusalem"", and ""we will not let police officers be scapegoated""

Here’s the kind of justice under #ApartheidIsrael 
#ShireenAbuAqla"
5014,"Check the label when you shop🛒 #BoycottIsrael Look for origin. Boycott produce made in israel, West Bank, Jordan Valley, Golan Heights and settlement produce. Look at the barcode do not buy products starting with the numbers 729! #Boycott Israel to #FreePalestine 🇵🇸 🇵🇸🇵🇸 https://t.co/RLNFXFvNKF"
5015,"Here I am trying to practice #FreedomofExpression &amp; #FreeSpeech ,Israeli Fully armoured special forces attacking the coffin of #Shereen_Abu_Aqleh to silence her after they assassinated her. #IsraeliCrimes &amp;#terror are crystal clear. free world you claim? Show us&amp; #convictisrael https://t.co/akdQITe9AY"
5016,Not one moment of regret @swindonlabour @UKLabour  #ApartheidIsrael https://t.co/ObN1eAZNEV
5017,"@MairavZ Oppression and humiliation everywhere and anytime.
#ApartheidIsrael"
5018,"Brutal assault by the Israeli occupation forces on Palestinian students at Tel Aviv University due to commemorating the Nakba and raising the Palestinian flag 🇵🇸
#BoycottIsrael #ApartheidIsrael #BDS #Nakba74 https://t.co/IYcLAOqo7Q"
5019,"74 years on, Palestinian continue to endure the ongoing Nakba of Israel's settler-colonial and apartheid regime! Palestinians are still denied their right to return and their right to self-determination. 
#OngoingNakba 
#EndIsraeliApartheid 
#EndImpunity 
https://t.co/89W1oZn0MA https://t.co/EBCvxD1ppW"
5020,"Nakba/Shireen protests today in New Zealand

""From the River to the Sea Palestine will be Free✌️(InshaaAllah)""

#Israel #Israeli #IsraeliCrimes #IsraeliApartheid 
#FreePalestine 
#Nakba74 https://t.co/tKOD2NmoGS"
5021,"@JGreenblattADL until you educate yourself of how Isreal came about and deal with the racism and bigotry in Isreal, that toxic mix will keep coming round. #ApartheidIsrael  oncr the facts of the real history are acknowledged and people who have been forcefully removed from their land get it back"
5022,"@cnni Not killers terrorists instead. Terrorists and hypocrites 
#IsraeliApartheid #IsraeliCrimes #FreePalestine"
5023,"eye.on.palestine 🇵🇸#Palestine || Dawoud Zubaidi, the brother of the Palestinian prisoner Zakaria Al-Zubaidi, has died of his wounds sustained by the Israeli occupation forces in Jenin city, two days ago. 15.5.2022
#ICC4Israel #ApartheidIsrael #BDS https://t.co/VghZtF54gz"
5024,#Palestinian children vs. #ApartheidIsrael's colonial soldiers. https://t.co/Grz1M1jGWo
5025,"If our grandparents had ignored hitler they would have been as complicit as the royal bloody family were trying to be.

This whole scam to weaponise racism has emboldened #ApartheidIsrael so they can brazenly show their cruelty to the world.

@Conservatives are helping them. #BDS https://t.co/faoRMTCKUW"
5026,"In 1948, over 700,000 Palestinians were violently expelled from their homes by Zionist militias during the establishment of Israel, in what is called the #Nakba - ‘the catastrophe’. 

74 years later, the Nakba continues..
#FreePalestine 🗝️🇵🇸 #BDS
https://t.co/vO19oSxVom"
5027,"@wesstreeting @MedicalAidPal Go on Wes, say it.... Apartheid. 
#BDS"
5028,"@PUMASouthAfrica @tembisa_J @BongiweMsomi2 Boycott @puma ..

They support and enable the illegitimate occupation and oppression of the Palestinian people 

#ApartheidIsrael https://t.co/SmznCFFnt5"
5029,"@cnni Now killers get to verdict. Such a shame for so called human rights protectors. Hypocrites.

#IsraeliCrimes #IsraeliApartheid #FreePalestine"
5030,"OP-ED from @MiddleEastMnt  Shireen Abu Akleh personified truth to power by Iqbal Jassat .@ijassat 
https://t.co/Rdu416bHv9
#restinpower #ShireenAbuAqla #JusticeForShireen #شيرين_ابو_عاقلة #IsraeliCrimes #Accountability"
5031,"74 years on, Palestinian continue to endure the ongoing Nakba of Israel's settler-colonial and apartheid regime! Palestinians are still denied their right to return and their right to self-determination. 
#OngoingNakba 
#EndIsraeliApartheid 
#EndImpunity 
https://t.co/89W1oZn0MA https://t.co/EBCvxD1ppW"
5032,@RyanDEnos @AymanM @adamlevine @maroon5  shame on you! whiteWashing #IsraeliCrimes
5033,"@MNajeddine @rafaelshimunov @angiebabie2009 @israelpolice When those that commit the atrocities.
And it is the very same that then investigate said atrocity. 
There is only one result. #injustice #inhumane #IsraeliCrimes #Israeli cowards"
5034,"Israel is notorious for its treatment of the press and journalists. They've always harassed them, beat them, and tried their best to prevent them from spreading the truth and the atrocities that the Palestinians have to live with! #ShireenAbuAkleh #Palestine #ApartheidIsrael https://t.co/VEspk1aLdK"
5035,"@AsafZilka @S_jazi The wall was  built by whom?
The checkpoints are guarded by which soldiers? 
Who prohibits entry to #Gaza? 
#Apartheid #BDS"
5036,"Awawda is detained without trial or charge along with 530 Palestinians held by Israel - this is not democracy. I won't stop highlighting the ongoing injustices by #ApartheidIsrael until the West acts. Talk is cheap, its actions that count https://t.co/fK9aeGFehr via @AJEnglish"
5037,"Palestinian ex-detainee Dawoud Zubeidi, brother of the prisoner Zakaria Zubeidi succumbed to his wounds sustained by Israeli occupation forces two days ago.

#IsraeliCrimes
#Act4Palestine https://t.co/7OFym1lkvh"
5038,"@abierkhatib They've done far worse and continue the genocide since over 70 overs. They enjoy impunity to do whatever they like. This impunity will end.
#FreePalestine
#Nakba74
#ApartheidIsrael"
5039,@Teresa_Peckham @nadhimzahawi We've been here before; in 2016. #ItWasAScam just to divert from #IsraeliCrimes  https://t.co/RWa50Sh1i3
5040,"eye.on.palestine 🇵🇸#Palestine || Dawoud Zubaidi, the brother of the Palestinian prisoner Zakaria Al-Zubaidi, has died of his wounds sustained by the Israeli occupation forces in Jenin city, two days ago. 15.5.2022
#ICC4Israel #ApartheidIsrael #BDS https://t.co/VghZtF54gz"
5041,"@eappiukireland I am calling for a ban on political groups calling themselves ""friends of Israel"" left and right and to stop funding #ApartheidIsrael 

https://t.co/yWgMqQrsrl"
5042,"Well @michelledonelan I am standing up for the Jews FALSELY labelled as antisemitic for supporting the rights of Palestinians!

We need sanctions AGAINST #ApartheidIsrael which is a big part of this!

Stop funding Israel if you dislike antisemitism, no need for hypocrisy! https://t.co/xUXHbFEFu4"
5043,"@nytimes When u say ""Israel said"" - why not add that #Israel has been ""documented &amp; proved to be liars &amp; an oppressive #ApartheidIsrael by @amnesty by @Hrw, by @btselem and others"" - just cut/paste.

Start using your own brain &amp; stop giving platform to #IsraeliApartheid state."
5044,"The scenes at Shireen Abu Akleh's funeral were shocking. I couldn't believe funerals could be targets like this, but sadly this is far from the first time. From #ApartheidIsrael  to apartheid South Africa, Northern Ireland, Pakistan, it's happened before. #DamoRants https://t.co/zaJ0A8vTjQ"
5045,"Israeli police : 

“no disciplinary action will be taken against police officers and fighters who took part in the funeral in Jerusalem"", and ""we will not let police officers be scapegoated""

Here’s the kind of justice under #ApartheidIsrael 
#ShireenAbuAqla"
5046,"The West’s blanket boycotts &amp; sanctions against Russia while continuing its complicity in Israel’s apartheid against Palestinians is racist, enraging &amp; hypocritical.

As we mark #Nakba74 escalate #BDS pressure now!
#ColonialHypocrisyKills

https://t.co/LH6PSAVoCP"
5047,"74 years on, Palestinian continue to endure the ongoing Nakba of Israel's settler-colonial and apartheid regime! Palestinians are still denied their right to return and their right to self-determination. 
#OngoingNakba 
#EndIsraeliApartheid 
#EndImpunity 
https://t.co/89W1oZn0MA https://t.co/EBCvxD1ppW"
5048,"Not content with murdering a Palestinian journalist, Israeli security goons attack the funeral cortège, beating mourners resulting in the pallbearers almost dropping the coffin.

Surely it's time to ostracise Israel and implement #BDS now.

https://t.co/Y4Tr7S8xFj"
5049,@DavidMamnixx @SawtryJW @HagaiElAd @btselem @Israel they must have been throwing rocks while praying inside the mosque #IsraeliApartheid #IsraeliOccupation #IsraeliTerrorism #IsraeliWarCrimes #PalestinianGenocide #EthnicCleansing https://t.co/SzePqMFmTI
5050,"#SundayMorning #raworth #Labour leadership talk of @wesstreeting Nasty piece of work-on student fees,lied to voters as councillor,promised to cut council tax@support for low wage-Once in power cut Support.Also LFI member so supports #ApartheidIsrael #Blair https://t.co/nDC4qfCTnt"
5051,"#Israeli occupation forces asked a #Palestinian girl on her way to the funeral of veteran Palestinian journalist Shireen Abu Akleh to remove her hijab because it had the #Palestinian flag's colour on it.
#Palestine #FreePalestine #IsraeliCrimes #Israel #IsraeliApartheid https://t.co/fFs5ni1Ljj"
5052,".@haaretzcom OP-ED: For Us, Palestinians, Shireen Abu Akleh Was a Legend by .@HaninMajadli https://t.co/OEe0DFFeFQ
#ShireenAbuAkleh #شيرين_ابو_عاقلة #IsraeliCrimes #Accountability #legendsneverdie"
5053,"#ApartheidIsrael 
doesn't respect the living nor the dead🤚😢
When you're from #Palestine 🇵🇸 you don't live in peace, you can't die in peace.
#WarCrimes 
#ShireenAbuAqla 
#شيرين_أبو_عاقلة https://t.co/VeYrNiSTwh"
5054,"Janna Jihad: ''The #Zionist are not going to stop us from speaking the truth and informing the world about what is going on. We want to appeal to the world to propagate the freedom of #Palestine. We will be free soon!!''

#FreePalestine #SavePalestine #BDS #Nakba74 https://t.co/dnzvI9gTAx"
5055,"YEP
Elon has started his algorithm shenanigans
Hide and sick impressions
#شيرين_أبو_عاقلة 
#ApartheidIsrael 
Puppet of #Ukraine 
 #CIA/#ISIS/#NATO  #Zelenskyy 
#Palestine 
 #فلسطین #ایران #یمن #لبنان #سوریه #عراق 
 #Iran #Russia #Syria #Gaza #covid1948"
5056,"@S_jazi @HagaiElAd #Palestinians carrying her for the funeral procession to the toll of church bells &amp; Allahu Akbar gave us a visual of how a peaceful free #Jerusalem will be. 

In her death as in her life, #ShireenAbuAkleh shed light on the oppression of #ApartheidIsrael

 #FreePalestine #Nakba74"
5057,"74 years on, Palestinian continue to endure the ongoing Nakba of Israel's settler-colonial and apartheid regime! Palestinians are still denied their right to return and their right to self-determination. 
#OngoingNakba 
#EndIsraeliApartheid 
#EndImpunity 
https://t.co/89W1oZn0MA https://t.co/EBCvxD1ppW"
5058,@DavidMamnixx @SawtryJW @HagaiElAd @btselem @Israel I think they were throwing rocks. #IsraeliApartheid #PalestinianGenocide #IsraeliOccupation #IsraeliWarCrimes https://t.co/X7tUAbgzUU
5059,"Palestinian ex-detainee Dawoud Zubeidi, brother of the prisoner Zakaria Zubeidi succumbed to his wounds sustained by Israeli occupation forces two days ago.

#IsraeliCrimes
#Act4Palestine https://t.co/7OFym1lkvh"
5060,"@johnmcdonnellMP 

Are you proud to be Labour Friends of #ApartheidIsrael ?

You believe to deprive Palestinians of their human rights, and to treat them as an inferior racial group

That makes you a racist https://t.co/aykUmaL4sB"
5061,"“Zionism is a form of racism and racial discrimination”

- UN General Assembly Resolution 3379 (1975), was revoked in 1991, not because it wasn't accurate, but because its revocation was Israel's condition to participate in the Madrid Peace Conference.

#EndIsraeliApartheid https://t.co/er66v77tQV"
5062,"@michelledonelan @annietrev @nusuk You should be severing ties with #ApartheidIsrael for FALSELY labelling Jews who stand up for the rights of Palestinians as ""antisemitic""!"
5063,As if we ever believed them anyway. #IsraeliCrimes https://t.co/dSRvcAMe6r
5064,"@lisanandy 

-Are you proud to be Labour Friends of #ApartheidIsrael ?

You believe to deprive Palestinians of their human rights, and to treat them as an inferior racial group

That makes you a racist https://t.co/zRoNeQNlBh"
5065,Thousands in London yesterday demonstrate against #ApartheidIsrael the murder of #ShereenAbuAqleh and 74 years of brutal #Israeli occupation of #Palestine https://t.co/N7Xyc6YI1B
5066,"Today marks the 74th year anniversary of the Palestinian natives Catastrophe, Nakbah, when they were ethnically cleansed from their towns and villages.

Al Nakbah continues till today to other parts of Palestine and after 74 years…  

#IsraeliCrimes https://t.co/XUR4KT1yYU"
5067,"@RachelReevesMP 

Are you proud to be Labour Friends of #ApartheidIsrael ?

You believe to deprive Palestinians of their human rights, and to treat them as an inferior racial group

That makes you a racist https://t.co/NvOVQS2dht"
5068,"The moment #ShireenAbuAqla 🇵🇸was assassinated earlier today in cold blood at the hands of Israeli occupation forces.
We want justice.

#شيرين_ابو_عاقلة 
#Palestine 
#EndIsraeliApartheid #EndIsraeliOccupation https://t.co/uKOcA4FAyH"
5069,"#ApartheidIsrael has been established on occupied lands of #Palestinians. Eventually, #Apartheid #ısrael will pay the price for this #WarCrimes that continued for mor than seven decades.

#Nakba74 https://t.co/DMwI7WqwSB"
5070,"Awawda is detained without trial or charge along with 530 Palestinians held by Israel - this is not democracy. I won't stop highlighting the ongoing injustices by #ApartheidIsrael until the West acts. Talk is cheap, its actions that count https://t.co/fK9aeGFehr via @AJEnglish"
5071,"One of history’s darkest days.
#auspol
#EndIsraeliApartheid https://t.co/wXBFxWWywX"
5072,"@DavidLammy 

Are you proud to be Labour Friends of #ApartheidIsrael ?

You believe to deprive Palestinians of their human rights, and to treat them as an inferior racial group

That makes you a racist https://t.co/xNWgYLYcVN"
5073,@DavidMamnixx @SawtryJW @HagaiElAd @btselem @Israel totally normal. #IsraeliWarCrimes #IsraeliOccupation https://t.co/olMZRSTiTM
5074,"74 years on, Palestinian continue to endure the ongoing Nakba of Israel's settler-colonial and apartheid regime! Palestinians are still denied their right to return and their right to self-determination. 
#OngoingNakba 
#EndIsraeliApartheid 
#EndImpunity 
https://t.co/89W1oZn0MA https://t.co/EBCvxD1ppW"
5075,"Are you proud to be Labour Friends of #ApartheidIsrael ?

You believe to deprive Palestinians of their human rights, and to treat them as an inferior racial group

That makes you a racist https://t.co/OD6fv9mnwW https://t.co/Z6SjxWxtBe"
5076,"Well @michelledonelan I am standing up for the Jews FALSELY labelled as antisemitic for supporting the rights of Palestinians!

We need sanctions AGAINST #ApartheidIsrael which is a big part of this!

Stop funding Israel if you dislike antisemitism, no need for hypocrisy! https://t.co/xUXHbFEFu4"
5077,"74 years on, Palestinian continue to endure the ongoing Nakba of Israel's settler-colonial and apartheid regime! Palestinians are still denied their right to return and their right to self-determination. 
#OngoingNakba 
#EndIsraeliApartheid 
#EndImpunity 
https://t.co/89W1oZn0MA https://t.co/EBCvxD1ppW"
5078,"@DavidMamnixx @SawtryJW @HagaiElAd @btselem @Israel how about her? can she sleep on your couch?

#IsraeliApartheid #IsraeliOccupation #IsraeliWarCrimes https://t.co/ae58nRa6Xy"
5079,"74 years on, Palestinian continue to endure the ongoing Nakba of Israel's settler-colonial and apartheid regime! Palestinians are still denied their right to return and their right to self-determination. 
#OngoingNakba 
#EndIsraeliApartheid 
#EndImpunity 
https://t.co/89W1oZn0MA https://t.co/EBCvxD1ppW"
5080,"@tedesco105 @emilykschrader Lol @ permanent vacation girl 😂 good one,  but you must add from Seattle Washington USA 🙃 #ApartheidIsrael"
5081,"One of history’s darkest days.
#auspol
#EndIsraeliApartheid https://t.co/wXBFxWWywX"
5082,"As crowds boo #PrinceWilliam, here’s another reason to #AbolishTheMonarchy &amp; get #ToriesOut. The Queen’s Speech includes a ban on #BDS, boycotting #Israel, even questioning Israel, is “antiSemitism”.
We may as well wield the batons.
#ApartheidIsrael #ShireenAbuAkla #ItWasAScam https://t.co/lXMeTZ7VjZ https://t.co/qogXGoOHoP"
5083,"#Zionism has no biblical basis. The Messiah's Kingdom is a heavenly kingdom with a global reach. It is no longer about a small territory promised to Abraham. Jewish scriptures (Psalm 2) predicted this. It was fulfilled in Jesus.
Christians mustn't support  #ApartheidIsrael"
5084,"Aggression by Semites is as evil as aggression against Semites. (A modern #Israeli isn't a Semite!) When victims of 'antisemitism' perpetrate violence, they don't deserve immunity. How is #ApartheidIsrael any better than Apartheid South Africa? 
#Israel  /+"
5085,"@DavidMamnixx @SawtryJW @HagaiElAd @btselem @Israel #IsraeliAparthied #IsraeliOccupation #IsraeliWarCrimes 

Will you let them sleep at you house? https://t.co/87cpaqnhBx"
5086,"Yesterday, a huge rally took place in Copenhagen, Denmark 🇩🇰, to mark 74th anniversary of Palestinian Nakba &amp; to honor Palestinian journalist #ShireenAbuAkleh killed in cold blood by the #IsraeliOccupation forces.

#FreePalestine 🇵🇸 #Nakba74 https://t.co/R2KudeIEr2"
5087,"@wesstreeting #ApartheidIsrael 🇵🇸
#IsraeliCrimes 🇵🇸
#Act4Palestine 🇵🇸
Deconstructing Israel's apartheid.
Amnesty's short free course on Deconstructing Israel's apartheid against Palestinians!
https://t.co/IPQNYJE4Gu https://t.co/cXEzSyApG6"
5088,"#ApartheidIsrael terrorising #Palestinians for more than seven decades

#Nakba74 
End #Apartheid #ısrael https://t.co/ipsetxtJn9"
5089,@thaq2k @emilykschrader It’s territories occupied internationally so #ApartheidIsrael occupation is responsible regardless how you spin it #Shereen_Abu_Aqleh
5090,"@POTUS #JusticeForSherineAbuAqla #IsraeliCrimes ""people were killed by American funding ""must stop"
5091,"@tomfenn8 @Zuksh918 @StroppyW @garraldaana @ShireenNasri Killing is one thing...

But then hammering at those carrying a coffin of the journalist you killed.. that's #ApartheidIsrael going #FULLNAZI

There's no 'whataboutin' a way out of that https://t.co/CQwxOyUl3m"
5092,"74 years on, Palestinian continue to endure the ongoing Nakba of Israel's settler-colonial and apartheid regime! Palestinians are still denied their right to return and their right to self-determination. 
#OngoingNakba 
#EndIsraeliApartheid 
#EndImpunity 
https://t.co/89W1oZn0MA https://t.co/EBCvxD1ppW"
5093,@retiredjudean @AAk47722104 @emilykschrader It’s territories occupied internationally so #ApartheidIsrael occupation is responsible regardless how you spin it #Shereen_Abu_Aqleh
5094,#BDS needed now. https://t.co/rUtw5F6uZ3
5095,"Check the label when you shop🛒 #BoycottIsrael Look for origin. Boycott produce made in israel, West Bank, Jordan Valley, Golan Heights and settlement produce. Look at the barcode do not buy products starting with the numbers 729! #Boycott Israel to #FreePalestine 🇵🇸 🇵🇸🇵🇸 https://t.co/RLNFXFvNKF"
5096,"Today we mark one year since Israel’s brutal aerial bombardment of Gaza, in which Israel murdered 260 Palestinians, including 66 women &amp; 40 children.

We reiterate our call to escalate all #BDS campaigns to isolate apartheid Israel’s regime of oppression!

#EndIsraeliApartheid https://t.co/Kz0IxnvdGP"
5097,"Watch💔

Tamer Al-Mishal mourns in tears for his colleague #ShireenAbuAkleh, who was martyred after being shot by the occupation regime.😭

#Palestinian
#IsraeliCrimes https://t.co/M1enjdhYHp"
5098,"#Nakba74 
End #ApartheidIsrael 
#Israel is an #Apartheid state built on #Occupied lands of #Palestine https://t.co/lvi0JfiLJJ"
5099,"@LinahAlsaafin But the whole forces were seeing her feneral moments, despite they attacked on her and those who were taking to bury her. #IsraeliCrimes #terrorist #Israel

#Israeli  #ShireenAbuAqla #ShireenAbuAkleh https://t.co/rMT2Q8obwc"
5100,"If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we defend the witchfinder general’s right to defend the world from witches”

#ShireenAbuAqla #FreePalestine #BDS #ApartheidIsrael"
5101,@Vlad38604806 @LBbez @emilykschrader It’s territories occupied internationally so #ApartheidIsrael occupation is responsible regardless how you spin it #Shereen_Abu_Aqleh
5102,"@weareafreeworld @EU_Commission @simoncoveney @EUinIsrael There may be no sanctions: BUT #ApartheidIsrael DOES violate the terms of the Trade Agreement with EU .
Action is long overdue: to uphold the terms of the agreement + to take a stand for human-rights/international law in Palestine/Israel !!
#BDS 
https://t.co/MgFl4hJ8op https://t.co/UkqPpHBlZW"
5103,Don’t forget that in the Queen’s Speech the tories plan to legislate to make it illegal for your local authority to refuse to invest in Israel. #BDS
5104,@retiredjudean @emilykschrader @Indisciplined12 It’s territories occupied internationally so #ApartheidIsrael occupation is responsible regardless how you spin it #Shereen_Abu_Aqleh
5105,@NforDerek @emilykschrader It’s territories occupied internationally so #ApartheidIsrael occupation is responsible regardless how you spin it #Shereen_Abu_Aqleh
5106,"Janna Jihad: ''The #Zionist are not going to stop us from speaking the truth and informing the world about what is going on. We want to appeal to the world to propagate the freedom of #Palestine. We will be free soon!!''

#FreePalestine #SavePalestine #BDS #Nakba74 https://t.co/dnzvI9gTAx"
5107,"In 1948, over 700,000 Palestinians were violently expelled from their homes by Zionist militias during the establishment of Israel, in what is called the #Nakba - ‘the catastrophe’. 

74 years later, the Nakba continues..
#FreePalestine 🗝️🇵🇸 #BDS
https://t.co/vO19oSxVom"
5108,"OP-ED from @MiddleEastMnt  Shireen Abu Akleh personified truth to power by Iqbal Jassat .@ijassat 
https://t.co/Rdu416bHv9
#restinpower #ShireenAbuAqla #JusticeForShireen #شيرين_ابو_عاقلة #IsraeliCrimes #Accountability"
